Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
265,Mike Tice,SEA,22,TE,16,3,5,47,9.4,0,14,,0.3,2.9,0,TiceMi00
266,Ken Toler,NWE,22,WR,16,0,5,70,14,0,23,,0.3,4.4,0,ToleKe20
267,Tim Wilson,HOU,27,FB,16,10,5,33,6.6,0,11,,0.3,2.1,2,WilsTi00
268,Dave Young,NYG,22,TE,11,0,5,49,9.8,1,15,,0.5,4.5,0,YounDa00
269,Buster Barnett,BUF,23,TE,16,0,4,36,9,1,16,,0.3,2.3,0,BarnBu00
270,Woody Bennett,MIA,26,RB,3,3,4,22,5.5,0,10,,1.3,7.3,1,BennWo00
271,Russell Davis,PIT,25,RB,16,0,4,34,8.5,0,19,,0.3,2.1,3,DaviRu00
272,Vagas Ferguson,NWE,24,RB,13,5,4,39,9.8,0,20,,0.3,3,1,FergVa00
273,Greg Hawthorne,PIT,25,RB,10,0,4,23,5.8,0,12,,0.4,2.3,1,HawtGr00
274,Jim Jodat,SEA,27,FB,12,6,4,52,13,0,26,,0.3,4.3,4,JodaJi00
275,Mark McGrath,SEA,24,WR,6,0,4,47,11.8,0,16,,0.7,7.8,0,McGrMa00
276,Jim Obradovich,TAM,28,TE,16,3,4,42,10.5,1,16,,0.3,2.6,0,ObraJi00
277,Eason Ramson,SFO,25,TE,11,0,4,45,11.3,0,16,,0.4,4.1,0,RamsEa00
278,Vince Thompson,DET,24,RB,13,1,4,40,10,0,17,,0.3,3.1,1,ThomVi00
279,Curtis Bledsoe,KAN,24,RB,13,1,3,27,9,0,17,,0.2,2.1,4,BledCu20
280,Billy Brooks,2TM,28,WR,10,0,3,37,12.3,0,21,,0.3,3.7,0,BrooBi01
281,Larry Canada,DEN,27,RB,16,0,3,37,12.3,1,20,,0.2,2.3,1,CanaLa00
282,Johnny Davis,SFO,25,RB,16,5,3,-1,-0.3,0,3,,0.2,-0.1,1,DaviJo01
283,Doug Donley,DAL,22,WR,11,0,3,32,10.7,0,17,,0.3,2.9,0,DonlDo00
284,John Floyd,STL,25,WR,4,1,3,32,10.7,0,16,,0.8,8,0,FloyJo00
285,Ike Forte,NYG,27,RB,5,3,3,11,3.7,0,6,,0.6,2.2,1,FortIk00
286,Andra Franklin,MIA,22,FB,16,11,3,6,2,1,3,,0.2,0.4,5,FranAn00
287,Randy Grossman,PIT,29,TE,16,1,3,19,6.3,1,14,,0.2,1.2,0,GrosRa00
288,Louis Jackson,NYG,23,RB,11,3,3,25,8.3,0,19,,0.3,2.3,1,JackLo00
289,Amos Lawrence,SFO,23,RB,13,0,3,10,3.3,0,5,,0.2,0.8,3,LawrAm20
290,Gary Lewis,GNB,23,TE,16,0,3,31,10.3,0,15,,0.2,1.9,0,LewiGa00
291,Wade Manning,DEN,26,WR,16,0,3,49,16.3,0,34,,0.2,3.1,3,MannWa20
292,James Mayberry,ATL,24,RB,16,0,3,4,1.3,0,6,,0.2,0.3,1,MaybJa00
293,Greg McCrary,WAS,29,TE,5,0,3,13,4.3,0,12,,0.6,2.6,0,McCrGr00
294,Jeff Moore,SEA,25,RB,2,0,3,18,6,0,10,,1.5,9,0,MoorJe01
295,Carlos Pennywell,NWE,25,WR,5,2,3,49,16.3,1,22,,0.6,9.8,0,PennCa00
296,Tracy Porter,DET,22,WR,12,0,3,63,21,1,27,,0.3,5.3,0,PortTr00
297,Bill Ring,SFO,25,RB,12,0,3,28,9.3,1,21,,0.3,2.3,1,RingBi00
298,Mike Shumann,SFO,26,WR,13,1,3,21,7,0,8,,0.2,1.6,1,ShumMi00
299,James Wright,DEN,25,TE,16,0,3,22,7.3,1,14,,0.2,1.4,0,WrigJa00
300,Gordon Banks,NOR,23,WR,6,1,2,18,9,0,12,,0.3,3,2,BankGo00
301,Ken Callicutt,DET,26,RB,16,0,2,24,12,0,16,,0.1,1.5,0,CallKe21
302,Mike Cobb,CHI,26,TE,16,1,2,20,10,0,11,,0.1,1.3,0,CobbMi00
303,Byron Franklin,BUF,23,WR,13,0,2,29,14.5,0,16,,0.2,2.2,2,FranBy00
304,Danny Fulton,CLE,25,WR,5,0,2,38,19,0,27,,0.4,7.6,0,FultDa20
305,Steve Grogan,NWE,28,QB,8,7,2,27,13.5,0,16,,0.3,3.4,5,GrogSt00
306,Roland Harper,CHI,28,RB,15,2,2,10,5,0,8,,0.1,0.7,1,HarpRo00
307,Sam Harrell,MIN,24,RB,4,0,2,23,11.5,0,17,,0.5,5.8,0,HarrSa20
308,Ike Harris,NOR,29,WR,3,3,2,33,16.5,0,20,,0.7,11,0,HarrIk00
309,Steve Howell,MIA,25,FB,10,2,2,9,4.5,0,5,,0.2,0.9,0,HoweSt00
310,Eddie Lee Ivery,GNB,24,RB,1,1,2,10,5,0,8,,2,10,0,IverEd00
311,Kenny Lewis,NYJ,24,RB,5,0,2,14,7,0,8,,0.4,2.8,0,LewiKe21
312,Leo Lewis,MIN,25,WR,4,1,2,58,29,0,52,,0.5,14.5,0,LewiLe00
313,Bo Matthews,2TM,30,RB,8,1,2,13,6.5,0,11,,0.3,1.6,0,MattBo00
314,Willie McClendon,CHI,24,RB,16,0,2,4,2,0,4,,0.1,0.3,0,McClWi00
315,Russ Mikeska,ATL,26,TE,16,0,2,16,8,0,11,,0.1,1,0,MikeRu20
316,James Murphy,KAN,22,WR,10,0,2,36,18,0,22,,0.2,3.6,0,MurpJa20
317,Fred Nixon,GNB,23,WR,8,1,2,27,13.5,0,19,,0.3,3.4,2,NixoFr20
318,Jimmy Rogers,NOR,26,RB,15,0,2,12,6,0,9,,0.1,0.8,3,RogeJi00
319,Tim Sherwin,BAL,23,TE,16,2,2,19,9.5,0,11,,0.1,1.2,0,SherTi00
320,Tim Smith,HOU,24,WR,4,0,2,37,18.5,0,25,,0.5,9.3,0,SmitTi01
321,Calvin Sweeney,PIT,26,WR,14,0,2,53,26.5,0,32,,0.1,3.8,1,SweeCa00
322,Willis Adams,CLE,25,WR,7,0,1,24,24,0,24,,0.1,3.4,0,AdamWi00
323,Steve Atkins,2TM,25,RB,4,0,1,2,2,0,2,,0.3,0.5,1,AtkiSt00
324,Steve August,SEA,27,RT,16,16,1,9,9,0,9,,0.1,0.6,0,20-Aug
325,Hank Bauer,SDG,27,RB,16,0,1,4,4,1,4,,0.1,0.3,0,BaueHa00
326,Jeff Bostic,WAS,23,C,16,16,1,-4,-4,0,-4,,0.1,-0.3,0,BostJe00
327,Dennis Boyd,SEA,26,T,16,0,1,3,3,1,3,,0.1,0.2,0,BoydDe20
328,Gerald Carter,TAM,24,WR,16,0,1,10,10,0,10,,0.1,0.6,0,CartGe00
329,Ron Cassidy,GNB,24,WR,10,0,1,6,6,0,6,,0.1,0.6,1,CassRo00
330,Matt Cavanaugh,NWE,25,QB,16,8,1,9,9,0,9,,0.1,0.6,2,CavaMa00
331,Garry Cobb,DET,24,LLB,16,16,1,19,19,0,19,,0.1,1.2,0,CobbGa20
332,Brian DeRoo,BAL,25,WR,16,0,1,38,38,0,38,,0.1,2.4,0,DeRoBr20
333,Jimmy Hargrove,CIN,24,RB,15,0,1,0,0,0,0,,0.1,0,1,HargJi21
334,Al Harris,CHI,25,RDE,16,11,1,18,18,0,18,,0.1,1.1,0,HarrAl20
335,Pete Holohan,SDG,22,TE,7,0,1,14,14,0,14,,0.1,2,0,HoloPe00
336,Ken Huff,BAL,28,RG,16,16,1,-1,-1,0,-1,,0.1,-0.1,0,HuffKe20
337,Dave Lafary,NOR,26,T,16,4,1,5,5,0,5,,0.1,0.3,0,LafaDa20
338,Mark Malone,PIT,23,QB,8,3,1,90,90,1,90,,0.1,11.3,2,MaloMa00
339,Rick Moser,2TM,25,RB,7,0,1,5,5,1,5,,0.1,0.7,0,MoseRi00
340,Calvin Murray,PHI,23,RB,7,0,1,7,7,0,7,,0.1,1,0,MurrCa20
341,Robert Newhouse,DAL,31,RB,16,0,1,21,21,0,21,,0.1,1.3,0,NewhRo00
342,McDonald Oden,CLE,23,TE,16,0,1,6,6,0,6,,0.1,0.4,0,OdenMc20
343,Brian Peets,SFO,25,TE,5,0,1,5,5,0,5,,0.2,1,0,PeetBr00
344,Ray Pinney,PIT,27,LT,16,11,1,1,1,1,1,,0.1,0.1,0,PinnRa20
345,Danny Pittman,NYG,23,WR,8,0,1,8,8,0,8,,0.1,1,2,PittDa00
346,Steve Raible,SEA,27,WR,9,0,1,12,12,0,12,,0.1,1.3,0,RaibSt00
347,Booker Russell,PHI,25,RB,12,1,1,-5,-5,0,-5,,0.1,-0.4,3,RussBo00
348,Scott Stauch,NOR,22,RB,10,0,1,7,7,0,7,,0.1,0.7,1,StauSc20
349,Ray Strong,ATL,25,RB,16,0,1,9,9,0,9,,0.1,0.6,1,StroRa00
350,Dave Studdard,DEN,26,RT,16,16,1,10,10,0,10,,0.1,0.6,0,StudDa20
351,Karl Swanke,GNB,24,T,4,0,1,2,2,1,2,,0.3,0.5,0,SwanKa20
352,Richard Todd,NYJ,28,QB,16,16,1,1,1,0,1,,0.1,0.1,5,ToddRi00
353,Mike Williams,KAN,24,FB,3,0,1,3,3,0,3,,0.3,1,0,WillMi02
354,Chester Willis,OAK,23,RB,15,0,1,24,24,0,24,,0.1,1.6,1,WillCh00
355,Otis Wonsley,WAS,24,RB,15,0,1,5,5,0,5,,0.1,0.3,1,WonsOt00
356,Emanuel Zanders,CHI,30,RG,12,12,1,7,7,0,7,,0.1,0.6,0,ZandEm20
