Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
308,Bobby Hebert,NOR,28,QB,16,16,2,0,0,0,2,,0.1,0,9,HebeBo00
309,Haywood Jeffires,HOU,24,WR,2,0,2,49,24.5,1,42,,1,24.5,0,JeffHa00
310,Eric Kattus,CIN,25,TE,4,0,2,8,4,0,11,,0.5,2,1,KattEr00
311,Marc Logan,CIN,23,RB,9,0,2,20,10,0,17,,0.2,2.2,1,LogaMa00
312,Mike Martin,CIN,28,WR,4,0,2,22,11,1,15,,0.5,5.5,0,MartMi00
313,Frank Pollard,PIT,31,RB,10,3,2,22,11,0,19,,0.2,2.2,1,PollFr00
314,James Pruitt,2TM,24,WR,12,0,2,38,19,0,19,,0.2,3.2,1,PruiJa00
315,Butch Rolle,BUF,24,TE,16,0,2,3,1.5,2,2,,0.1,0.2,0,RollBu00
316,Greg Scales,NOR,22,TE,12,0,2,20,10,1,14,,0.2,1.7,0,ScalGr00
317,Harry Sydney,SFO,29,RB,16,0,2,18,9,0,9,,0.1,1.1,0,SydnHa00
318,Ron Wolfley*,PHO,26,RB,16,0,2,11,5.5,0,8,,0.1,0.7,0,WolfRo00
319,Glen Young,CLE,28,WR,15,0,2,34,17,0,25,,0.1,2.3,0,YounGl20
320,Mike Young,RAM,26,WR,8,0,2,27,13.5,0,18,,0.3,3.4,0,YounMi00
321,Walter Abercrombie,PHI,29,RB,5,0,1,-2,-2,0,-2,,0.2,-0.4,0,AberWa00
322,Brian Baldinger,IND,28,T,16,3,1,37,37,0,37,,0.1,2.3,0,BaldBr20
323,Cliff Benson,NOR,27,TE,7,0,1,5,5,0,5,,0.1,0.7,0,BensCl00
324,Steve Beuerlein,RAI,23,QB,10,8,1,21,21,0,21,,0.1,2.1,6,BeueSt00
325,Rickey Bolden,CLE,27,T,16,3,1,3,3,1,3,,0.1,0.2,0,BoldRi20
326,Louis Clark,SEA,24,WR,7,0,1,20,20,1,20,,0.1,2.9,0,ClarLo00
327,Darrell Colbert,KAN,24,WR,3,0,1,-3,-3,0,-3,,0.3,-1,1,ColbDa21
328,Ray Donaldson*,IND,30,C,16,16,1,-3,-3,0,-3,,0.1,-0.2,0,DonaRa00
329,Sean Farrell,NWE,28,LG,15,15,1,4,4,0,4,,0.1,0.3,0,FarrSe20
330,Kenny Gamble,KAN,23,RB,16,0,1,-7,-7,0,-7,,0.1,-0.4,1,GambKe00
331,Sam Graddy,DEN,24,WR,7,0,1,30,30,0,30,,0.1,4.3,0,GradSa00
332,Joey Hackett,GNB,30,TE,9,0,1,2,2,1,2,,0.1,0.2,0,HackJo21
333,Carl Hilton,MIN,24,TE,8,0,1,1,1,1,1,,0.1,0.1,0,HiltCa00
334,Mike Hinnant,PIT,22,TE,16,1,1,23,23,0,23,,0.1,1.4,0,HinnMi20
335,Chris Hinton*,IND,27,LT,14,13,1,1,1,0,1,,0.1,0.1,0,HintCh00
336,Don Holmes,PHO,27,WR,16,0,1,10,10,0,10,,0.1,0.6,0,HolmDo00
337,Jeff Hostetler,NYG,27,QB,16,1,1,10,10,0,10,,0.1,0.6,1,HostJe00
338,Jason Johnson,DEN,23,WR,8,0,1,6,6,0,6,,0.1,0.8,1,JohnJa00
339,Steve Johnson,NWE,23,TE,14,3,1,5,5,0,5,,0.1,0.4,0,JohnSt21
340,Jim Kelly*,BUF,28,QB,16,16,1,5,5,0,5,,0.1,0.3,5,KellJi00
341,Pat Kelly,DEN,23,TE,16,0,1,4,4,0,4,,0.1,0.3,1,KellPa21
342,Brian Kinchen,MIA,23,LS,16,0,1,3,3,0,3,,0.1,0.2,0,KincBr00
343,Mark Konecny,PHI,25,RB,16,0,1,18,18,0,18,,0.1,1.1,3,KoneMa20
344,Guy McIntyre,SFO,27,RG,16,12,1,17,17,1,17,,0.1,1.1,0,McInGu00
345,Ricky Moore,PHO,25,RB,8,0,1,15,15,0,15,,0.1,1.9,0,MoorRi00
346,Jamie Morris,WAS,23,RB,16,4,1,3,3,0,3,,0.1,0.2,3,MorrJa00
347,Nate Newton,DAL,27,LG,15,15,1,2,2,0,2,,0.1,0.1,0,NewtNa00
348,Calvin Nicholas,SFO,24,WR,7,0,1,14,14,0,14,,0.1,2,0,NichCa20
349,Carl Painter,DET,24,RB,12,0,1,1,1,0,1,,0.1,0.1,1,PainCa20
350,Jeff Parks,TAM,24,TE,3,1,1,22,22,0,22,,0.3,7.3,0,ParkJe23
351,Mark Pattison,NOR,27,WR,6,0,1,8,8,0,8,,0.2,1.3,0,PattMa00
352,Barry Redden,SDG,28,RB,8,2,1,11,11,0,11,,0.1,1.4,0,ReddBa00
353,Willie Scott,NWE,29,TE,3,1,1,8,8,0,8,,0.3,2.7,0,ScotWi00
354,Eric Sievers,2TM,31,TE,6,0,1,2,2,0,2,,0.2,0.3,0,SievEr00
355,Tim Spencer,SDG,28,RB,16,1,1,14,14,0,14,,0.1,0.9,0,SpenTi00
