Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
26,Charlie Joiner,SDG,38,WR,16,14,59,932,15.8,7,39,,3.7,58.3,1,JoinCh00
27,Louis Lipps*,PIT,23,WR,16,16,59,1134,19.2,12,51,,3.7,70.9,5,LippLo00
28,Greg Bell,BUF,23,FB/RB,16,15,58,576,9.9,1,49,,3.6,36,8,BellGr00
29,James Brooks,CIN,27,RB,16,16,55,576,10.5,5,57,,3.4,36,7,BrooJa00
30,Dwight Clark,SFO,28,WR,16,14,54,705,13.1,10,49,,3.4,44.1,0,ClarDw00
31,Henry Ellard,RAM,24,WR,16,16,54,811,15,5,64,,3.4,50.7,5,EllaHe00
32,Eddie Brown,CIN,23,WR,16,16,53,942,17.8,8,68,,3.3,58.9,2,BrowEd00
33,James Wilder,TAM,27,RB,16,16,53,341,6.4,0,20,,3.3,21.3,9,WildJa00
34,Tony Collins,NWE,26,RB,16,16,52,549,10.6,2,49,,3.3,34.3,6,CollTo01
35,Vance Johnson,DEN,22,WR,16,7,51,721,14.1,3,63,,3.2,45.1,5,JohnVa00
36,Nat Moore,MIA,34,WR,15,7,51,701,13.7,7,69,,3.4,46.7,0,MoorNa00
37,Leonard Thompson,DET,33,WR,16,13,51,736,14.4,5,48,,3.2,46,0,ThomLe01
38,Roy Green,STL,28,WR,13,13,50,693,13.9,5,47,,3.8,53.3,2,GreeRo01
39,Tony Hunter,RAM,25,TE,16,9,50,562,11.2,4,47,,3.1,35.1,3,HuntTo00
40,Paul Coffman,GNB,29,TE,16,16,49,666,13.6,6,32,,3.1,41.6,1,CoffPa00
41,Lionel Manuel,NYG,23,WR,12,12,49,859,17.5,5,51,,4.1,71.6,1,ManuLi00
42,Walter Payton*+,CHI,32,RB,16,16,49,483,9.9,2,65,,3.1,30.2,6,PaytWa00
43,Jerry Rice,SFO,23,WR,16,4,49,927,18.9,3,66,,3.1,57.9,1,RiceJe00
44,Pat Tilley,STL,32,WR,16,16,49,726,14.8,6,46,,3.1,45.4,0,TillPa00
45,Andre Reed,BUF,21,WR,16,15,48,637,13.3,4,32,,3,39.8,2,ReedAn00
46,Dokie Williams,RAI,25,WR,16,16,48,925,19.3,5,55,,3,57.8,0,WillDo00
47,Carlos Carson,KAN,27,WR,15,14,47,843,17.9,4,37,,3.1,56.2,0,CarsCa00
48,Stump Mitchell,STL,26,RB,16,8,47,502,10.7,3,46,,2.9,31.4,6,MitcSt00
49,Curt Warner,SEA,24,RB,16,16,47,307,6.5,1,27,,2.9,19.2,8,WarnCu00
50,Tony Dorsett,DAL,31,RB,16,16,46,449,9.8,3,56,,2.9,28.1,7,DorsTo00
51,Mike Jones,MIN,25,WR,16,8,46,641,13.9,4,44,,2.9,40.1,0,JoneMi00
52,Timmy Newsome,DAL,27,FB,14,14,46,361,7.8,1,24,,3.3,25.8,2,NewsTi00
53,Tim Smith,HOU,28,WR,16,16,46,660,14.3,2,33,,2.9,41.3,1,SmitTi01
54,Al Toon,NYJ,22,WR,15,8,46,662,14.4,3,78,,3.1,44.1,0,ToonAl00
55,Earnest Byner,CLE,23,RB,16,13,45,460,10.2,2,31,,2.8,28.8,5,ByneEa00
56,James Jones,DET,24,FB,14,13,45,334,7.4,3,36,,3.2,23.9,7,JoneJa00
57,Phil Epps,GNB,27,WR,16,16,44,683,15.5,3,63,,2.8,42.7,1,EppsPh00
58,Russ Francis,SFO,32,TE,16,16,44,478,10.9,3,25,,2.8,29.9,2,FranRu00
59,Kevin House,TAM,28,WR,16,16,44,803,18.3,5,59,,2.8,50.2,0,HousKe00
60,Jerry Bell,TAM,26,TE,9,9,43,496,11.5,2,27,,4.8,55.1,2,BellJe00
61,Anthony Carter,MIN,25,WR,16,15,43,821,19.1,8,57,,2.7,51.3,1,CartAn00
62,Jimmie Giles*,TAM,31,TE,16,16,43,673,15.7,8,44,,2.7,42.1,3,GileJi00
63,Michael Haddix,PHI,24,FB,16,15,43,330,7.7,0,17,,2.7,20.6,2,HaddMi00
64,Darrin Nelson,MIN,26,RB,16,10,43,301,7,1,25,,2.7,18.8,7,NelsDa00
65,Stephone Paige,KAN,24,WR,16,8,43,943,21.9,10,84,,2.7,58.9,0,PaigSt00
66,J.T. Smith,STL,30,WR,14,5,43,581,13.5,1,34,,3.1,41.5,3,SmitJT00
67,Hoby Brenner,NOR,26,TE,16,16,42,652,15.5,3,30,,2.6,40.8,1,BrenHo00
68,Pete Holohan,SDG,26,TE,15,3,42,458,10.9,3,23,,2.8,30.5,1,HoloPe00
69,Jerry Butler,BUF,28,WR,16,13,41,770,18.8,2,60,,2.6,48.1,0,ButlJe00
70,Clint Didier,WAS,26,TE,16,14,41,433,10.6,4,29,,2.6,27.1,0,DidiCl00
71,Eric Sievers,SDG,28,TE,16,11,41,438,10.7,6,30,,2.6,27.4,0,SievEr00
72,Gerald Carter,TAM,28,WR,16,16,40,557,13.9,3,40,,2.5,34.8,1,CartGe00
73,Kenny Jackson,PHI,23,WR,16,16,40,692,17.3,1,54,,2.5,43.3,0,JackKe01
74,Irving Fryar*,NWE,23,WR,16,14,39,670,17.2,7,56,,2.4,41.9,4,FryaIr00
75,Bruce Hardy,MIA,29,TE,16,16,39,409,10.5,4,31,,2.4,25.6,1,HardBr00
76,Stanley Morgan,NWE,30,WR,15,13,39,760,19.5,5,50,,2.6,50.7,1,MorgSt00
77,Kurt Sohn,NYJ,28,WR,15,7,39,534,13.7,4,39,,2.6,35.6,0,SohnKu00
78,Jamie Williams,HOU,25,TE,16,16,39,444,11.4,1,29,,2.4,27.8,1,WillJa00
79,Rodney Holman,CIN,25,TE,16,16,38,479,12.6,7,64,,2.4,29.9,1,HolmRo00
80,Freeman McNeil*,NYJ,26,RB,14,13,38,427,11.2,2,25,,2.7,30.5,9,McNeFr00
81,Wayne Wilson,NOR,28,FB,16,10,38,228,6,2,21,,2.4,14.3,2,WilsWa02
82,Mark Bavaro,NYG,22,TE,16,16,37,511,13.8,4,32,,2.3,31.9,0,BavaMa00
83,Keith Griffin,WAS,24,RB,16,0,37,285,7.7,0,28,,2.3,17.8,1,GrifKe00
84,Doug Marsh,STL,27,TE,16,16,37,355,9.6,1,23,,2.3,22.2,0,MarsDo00
85,Eason Ramson,BUF,29,TE,16,12,37,369,10,1,43,,2.3,23.1,1,RamsEa00
86,Joe Washington,ATL,32,RB,16,0,37,328,8.9,1,34,,2.3,20.5,1,WashJo00
87,Pat Beach,IND,26,TE,16,16,36,376,10.4,6,30,,2.3,23.5,3,BeacPa00
88,Mark Nichols,DET,26,WR,14,12,36,592,16.4,4,43,,2.6,42.3,1,NichMa00
89,Gary Anderson,SDG,24,RB,12,6,35,422,12.1,2,52,,2.9,35.2,5,AndeGa00
90,Mark Duper,MIA,26,WR,9,8,35,650,18.6,3,67,,3.9,72.2,1,DupeMa00
91,Eric Martin,NOR,24,WR,16,12,35,522,14.9,4,50,,2.2,32.6,1,MartEr00
92,Emery Moorehead,CHI,31,TE,15,14,35,481,13.7,1,25,,2.3,32.1,0,MoorEm00
93,Gerald Willhite,DEN,26,RB,15,4,35,297,8.5,1,21,,2.3,19.8,2,WillGe00
94,Daryl Turner,SEA,24,WR,16,12,34,670,19.7,13,54,,2.1,41.9,0,TurnDa00
95,Wesley Walker,NYJ,30,WR,12,10,34,725,21.3,5,96,,2.8,60.4,1,WalkWe00
96,Arthur Cox,ATL,24,TE,16,16,33,454,13.8,2,62,,2.1,28.4,0,CoxxAr00
97,Rich Erenberg,PIT,23,RB,14,0,33,326,9.9,3,35,,2.4,23.3,1,ErenRi00
98,Willie Gault,CHI,25,WR,16,16,33,704,21.3,1,70,,2.1,44,0,GaulWi00
99,Bobby Johnson,NYG,24,WR,16,15,33,533,16.2,8,42,,2.1,33.3,0,JohnBo00
100,Gerald Riggs*,ATL,25,RB,16,16,33,267,8.1,0,44,,2.1,16.7,0,RiggGe00
101,Matt Suhey,CHI,27,FB,16,16,33,295,8.9,1,35,,2.1,18.4,2,SuheMa00
102,Brian Brennan,CLE,23,WR,12,10,32,487,15.2,0,57,,2.7,40.6,3,BrenBr00
103,Eugene Goodlow,NOR,27,WR,12,11,32,603,18.8,3,76,,2.7,50.3,0,GoodEu00
104,Jessie Hester,RAI,22,WR,16,16,32,665,20.8,4,59,,2,41.6,0,HestJe00
105,George Adams,NYG,23,RB,16,0,31,389,12.5,2,70,,1.9,24.3,7,AdamGe00
106,Herman Heard,KAN,24,RB,16,12,31,257,8.3,2,27,,1.9,16.1,4,HearHe00
107,Dennis McKinnon,CHI,24,WR,14,13,31,555,17.9,7,48,,2.2,39.6,1,McKiDe01
108,Sammy Winder,DEN,26,RB,14,12,31,197,6.4,0,24,,2.2,14.1,4,WindSa00
109,Stacey Bailey,ATL,25,WR,15,13,30,364,12.1,0,31,,2,24.3,1,BailSt00
110,Ted Brown,MIN,28,FB,14,9,30,291,9.7,3,54,,2.1,20.8,1,BrowTe00
111,Tony Galbreath,NYG,31,RB,16,0,30,327,10.9,1,49,,1.9,20.4,2,GalbTo00
112,George Wonsley,IND,25,RB,16,9,30,257,8.6,0,26,,1.9,16.1,4,WonsGe00
113,David Hill,RAM,31,TE,16,16,29,271,9.3,1,37,,1.8,16.9,2,HillDa01
114,Clarence Kay,DEN,24,TE,16,16,29,339,11.7,3,27,,1.8,21.2,1,KayxCl00
115,Leo Lewis,MIN,29,WR,10,10,29,442,15.2,3,43,,2.9,44.2,1,LewiLe00
116,Kevin Mack*,CLE,23,FB,16,15,29,297,10.2,3,43,,1.8,18.6,4,MackKe00
117,Tyrone Anthony,NOR,23,RB,16,0,28,185,6.6,0,36,,1.8,11.6,0,AnthTy00
118,Walt Arnold,KAN,27,TE,16,16,28,339,12.1,1,38,,1.8,21.2,0,ArnoWa00
119,Ethan Horton,KAN,23,RB,16,0,28,185,6.6,1,22,,1.8,11.6,2,HortEt00
120,Herman Hunter,PHI,24,RB,16,4,28,405,14.5,1,43,,1.8,25.3,4,HuntHe00
121,Eddie Lee Ivery,GNB,28,RB,15,10,28,270,9.6,2,24,,1.9,18,1,IverEd00
122,David Lewis,DET,24,TE,15,15,28,354,12.6,3,40,,1.9,23.6,1,LewiDa01
123,Derrick Ramsey,NWE,29,TE,16,3,28,285,10.2,1,26,,1.8,17.8,1,RamsDe00
124,James Wright,DEN,29,TE,16,12,28,246,8.8,1,30,,1.8,15.4,0,WrigJa00
125,Charle Young,SEA,34,TE,14,14,28,351,12.5,2,32,,2,25.1,1,YounCh00
126,Matt Bouza,IND,26,WR,12,5,27,381,14.1,2,40,,2.3,31.8,0,BouzMa00
127,Frank Hawkins,RAI,26,FB,16,16,27,174,6.4,0,20,,1.7,10.9,0,HawkFr00
128,Craig James*,NWE,24,FB,16,14,27,360,13.3,2,90,,1.7,22.5,8,JameCr00
129,Calvin Magee,TAM,22,TE,16,7,26,288,11.1,3,35,,1.6,18,1,MageCa00
130,Clint Sampson,DEN,24,WR,16,0,26,432,16.6,4,46,,1.6,27,0,SampCl00
131,Mark Boyer,IND,23,WR,16,7,25,274,11,0,33,,1.6,17.1,0,BoyeMa00
132,Wayne Capers,IND,24,WR,14,10,25,438,17.5,4,80,,1.8,31.3,1,CapeWa00
133,Jeff Chadwick,DET,25,WR,7,5,25,478,19.1,3,56,,3.6,68.3,0,ChadJe00
134,Bobby Duckworth,RAM,27,WR,14,6,25,422,16.9,3,42,,1.8,30.1,0,DuckBo00
135,Earl Ferrell,STL,27,FB,11,9,25,277,11.1,2,30,,2.3,25.2,2,FerrEa00
136,Henry Marshall,KAN,31,WR,11,9,25,446,17.8,0,50,,2.3,40.5,1,MarsHe00
137,Phil McConkey,NYG,28,WR,16,0,25,404,16.2,1,48,,1.6,25.3,1,McCoPh00
138,Freddie Solomon,SFO,32,WR,16,12,25,259,10.4,1,39,,1.6,16.2,1,SoloFr01
139,Kellen Winslow,SDG,28,TE,10,6,25,318,12.7,0,26,,2.5,31.8,0,WinsKe00
140,Walter Abercrombie,PIT,26,RB,16,16,24,209,8.7,2,27,,1.5,13.1,5,AberWa00
141,Charlie Brown,ATL,27,WR,13,9,24,412,17.2,2,48,,1.8,31.7,0,BrowCh00
142,Jessie Clark,GNB,25,FB,16,14,24,252,10.5,2,55,,1.5,15.8,4,ClarJe00
143,Gerry Ellis,GNB,28,RB,16,8,24,206,8.6,0,35,,1.5,12.9,2,ElliGe00
144,James Jones,DAL,27,RB,16,2,24,179,7.5,0,35,,1.5,11.2,0,JoneJa01
145,Frank Pollard,PIT,28,FB,16,16,24,250,10.4,0,20,,1.5,15.6,2,PollFr00
146,Steve Sewell,DEN,22,RB,16,2,24,224,9.3,1,54,,1.5,14,1,SeweSt00
147,John Tice,NOR,25,TE,16,9,24,266,11.1,2,39,,1.5,16.6,0,TiceJo00
148,Tim Wrightman,CHI,25,TE,16,3,24,407,17,1,49,,1.5,25.4,0,WrigTi00
149,Ottis Anderson,STL,28,RB,9,8,23,225,9.8,0,43,,2.6,25,3,AndeOt00
150,Gene Lang,DEN,23,RB,12,2,23,180,7.8,2,24,,1.9,15,3,LangGe00
151,Larry Kinnebrew,CIN,26,FB,12,11,22,187,8.5,1,29,,1.8,15.6,4,KinnLa00
152,Randy McMillan,IND,27,FB,15,14,22,115,5.2,0,17,,1.5,7.7,0,McMiRa00
153,Joe Morris*,NYG,25,RB,16,16,22,212,9.6,0,17,,1.4,13.3,6,MorrJo00
154,Chris Burkett,BUF,23,WR,16,1,21,371,17.7,0,38,,1.3,23.2,0,BurkCh00
155,Cedric Jones,NWE,25,WR,16,3,21,237,11.3,2,29,,1.3,14.8,0,JoneCe00
156,Paul Skansi,SEA,24,WR,12,0,21,269,12.8,1,32,,1.8,22.4,1,SkanPa00
157,Rob Carpenter,NYG,30,FB,14,11,20,162,8.1,0,23,,1.4,11.6,0,CarpRo01
158,Eric Dickerson,RAM,25,RB,14,14,20,126,6.3,0,33,,1.4,9,10,DickEr00
159,Wendell Tyler,SFO,30,RB,13,12,20,154,7.7,2,16,,1.5,11.8,6,TyleWe00
160,Ray Butler,2TM,29,WR,13,9,19,345,18.2,2,72,,1.5,26.5,0,ButlRa00
161,David Hughes,SEA,26,FB,12,10,19,184,9.7,0,26,,1.6,15.3,2,HughDa01
162,Butch Johnson,DEN,31,WR,16,8,19,380,20,3,65,,1.2,23.8,0,JohnBu00
163,Alvin Moore,DET,26,RB,16,5,19,154,8.1,1,14,,1.2,9.6,5,MoorAl00
164,Joe Rose,MIA,28,TE,16,1,19,306,16.1,4,42,,1.2,19.1,0,RoseJo00
165,Byron Walker,SEA,25,WR,16,0,19,285,15,2,28,,1.2,17.8,1,WalkBy00
166,Joe Cribbs,BUF,27,RB,10,5,18,142,7.9,0,23,,1.8,14.2,5,CribJo00
167,Pete Mandley,DET,24,WR,16,0,18,316,17.6,0,37,,1.1,19.8,3,MandPe00
168,Tony Paige,NYJ,23,FB,16,8,18,120,6.7,2,19,,1.1,7.5,1,PaigTo00
169,Jeff Smith,KAN,23,RB,13,1,18,157,8.7,2,45,,1.4,12.1,1,SmitJe00
170,Lin Dawson,NWE,26,TE,16,13,17,148,8.7,0,26,,1.1,9.3,1,DawsLi00
171,Johnny Hector,NYJ,25,RB,14,5,17,164,9.6,0,28,,1.2,11.7,2,HectJo00
172,Ken Margerum,CHI,27,WR,16,2,17,190,11.2,2,20,,1.1,11.9,1,MargKe00
173,Larry Moriarty,HOU,27,FB,15,12,17,112,6.6,0,16,,1.1,7.5,2,MoriLa00
174,Alfred Anderson,MIN,24,FB,12,6,16,175,10.9,1,54,,1.3,14.6,0,AndeAl00
175,Barry Redden,RAM,25,RB,14,2,16,162,10.1,0,32,,1.1,11.6,1,ReddBa00
176,Dan Ross,2TM,28,TE,16,5,16,135,8.4,2,20,,1,8.4,1,RossDa00
177,Stephen Starring,NWE,24,WR,16,1,16,235,14.7,0,40,,1,14.7,4,StarSt00
178,Calvin Sweeney,PIT,30,WR,16,0,16,234,14.6,0,69,,1,14.6,0,SweeCa00
179,Clarence Weathers,CLE,23,WR,13,7,16,449,28.1,3,72,,1.2,34.5,3,WeatCl00
180,Charles Alexander,CIN,28,FB,16,5,15,110,7.3,0,19,,0.9,6.9,0,AlexCh00
181,Jeff Groth,NOR,28,WR,12,1,15,238,15.9,2,56,,1.3,19.8,0,GrotJe00
182,Anthony Hancock,KAN,25,WR,16,1,15,286,19.1,2,48,,0.9,17.9,1,HancAn00
183,Larry Hardy,NOR,29,TE,16,0,15,208,13.9,2,31,,0.9,13,0,HardLa00
184,Eric Lane,SEA,26,RB,16,3,15,153,10.2,0,20,,0.9,9.6,0,LaneEr00
185,Don Warren,WAS,29,TE,16,16,15,163,10.9,1,19,,0.9,10.2,0,WarrDo00
186,Byron Williams,NYG,25,WR,16,5,15,280,18.7,0,45,,0.9,17.5,0,WillBy00
187,Anthony Allen,ATL,26,WR,16,2,14,207,14.8,2,37,,0.9,12.9,0,AlleAn00
188,Ron Brown*+,RAM,24,WR,13,9,14,215,15.4,3,43,,1.1,16.5,2,BrowRo01
189,Derrick Harmon,SFO,22,RB,15,3,14,123,8.8,0,42,,0.9,8.2,2,HarmDe00
190,Rocky Klever,NYJ,26,TE,16,6,14,183,13.1,2,23,,0.9,11.4,0,KlevRo00
191,Mike Martin,CIN,25,WR,16,0,14,187,13.4,0,28,,0.9,11.7,4,MartMi00
192,Karl Powe,DAL,23,WR,15,1,14,237,16.9,0,34,,0.9,15.8,1,PoweKa20
193,Mike Young,RAM,23,WR,15,1,14,157,11.2,0,23,,0.9,10.5,1,YounMi00
194,Ron Davenport,MIA,23,RB,16,1,13,74,5.7,2,17,,0.8,4.6,2,DaveRo00
195,Preston Dennard,GNB,30,WR,16,0,13,182,14,2,34,,0.8,11.4,1,DennPr00
196,Dan Johnson,MIA,25,TE,12,1,13,192,14.8,3,61,,1.1,16,0,JohnDa02
197,Mike Mularkey,MIN,24,TE,15,5,13,196,15.1,1,51,,0.9,13.1,0,MulaMi00
198,Theo Bell,TAM,32,WR,15,0,12,189,15.8,0,24,,0.8,12.6,0,BellTh00
199,Carl Bland,DET,24,WR,8,2,12,157,13.1,0,24,,1.5,19.6,0,BlanCa00
200,Stanford Jennings,CIN,23,RB,16,0,12,101,8.4,3,24,,0.8,6.3,1,JennSt00
201,Pete Metzelaars,BUF,25,TE,16,8,12,80,6.7,1,13,,0.8,5,0,MetzPe00
202,Eric Richardson,BUF,23,WR,16,1,12,201,16.8,0,27,,0.8,12.6,0,RichEr00
203,Jo-Jo Townsell,NYJ,25,WR,16,6,12,187,15.6,0,36,,0.8,11.7,1,TownJo00
204,Jesse Bendross,SDG,23,WR,16,2,11,156,14.2,2,54,,0.7,9.8,0,BendJe00
205,Albert Bentley,IND,25,RB,15,1,11,85,7.7,0,16,,0.7,5.7,1,BentAl00
206,Ron Johnson,PHI,27,WR,8,0,11,186,16.9,0,37,,1.4,23.3,0,JohnRo01
207,Tim Spencer,SDG,25,FB,16,15,11,135,12.3,0,43,,0.7,8.4,1,SpenTi00
208,Willis Adams,CLE,29,WR,3,3,10,132,13.2,0,22,,3.3,44,0,AdamWi00
209,Woody Bennett,MIA,30,FB,16,13,10,101,10.1,1,27,,0.6,6.3,0,BennWo00
210,Cliff Benson,ATL,24,TE,16,14,10,37,3.7,0,6,,0.6,2.3,0,BensCl00
211,Byron Franklin,SEA,27,WR,13,0,10,119,11.9,0,28,,0.8,9.2,0,FranBy00
212,M.L. Harris,CIN,31,TE,10,0,10,123,12.3,1,22,,1,12.3,0,HarrM.00
213,Harry Holt,CLE,28,TE,11,2,10,95,9.5,1,23,,0.9,8.6,1,HoltHa00
214,Earnest Jackson,PHI,26,RB,16,11,10,126,12.6,1,25,,0.6,7.9,3,JackEa00
215,Steve Kreider,CIN,27,WR,16,0,10,184,18.4,1,56,,0.6,11.5,0,KreiSt00
216,Robbie Martin,IND,27,WR,16,5,10,128,12.8,0,22,,0.6,8,5,MartRo20
217,Carl Monroe,SFO,25,RB,14,0,10,51,5.1,0,9,,0.7,3.6,0,MonrCa00
218,Mike Wilson,SFO,27,WR,16,0,10,165,16.5,2,52,,0.6,10.3,0,WilsMi00
219,Greg LaFleur,STL,27,TE,16,4,9,119,13.2,0,24,,0.6,7.4,0,LaFlGr00
220,Calvin Muhammad,WAS,27,WR,12,5,9,116,12.9,1,32,,0.8,9.7,0,MuhaCa00
221,Allen Rice,MIN,23,RB,14,1,9,61,6.8,1,13,,0.6,4.4,0,RiceAl00
222,Mike Rozier,HOU,24,FB,14,6,9,96,10.7,0,52,,0.6,6.9,3,RoziMi00
223,Derwin Williams,NWE,24,WR,16,1,9,163,18.1,0,30,,0.6,10.2,0,WillDe00
224,Oliver Williams,IND,25,WR,8,1,9,175,19.4,1,30,,1.1,21.9,2,WillOl20
225,Maurice Carthon,NYG,24,RB,16,5,8,81,10.1,0,22,,0.5,5.1,1,CartMa00
226,Dan Doornink,SEA,29,RB,6,1,8,52,6.5,0,19,,1.3,8.7,0,DoorDa00
227,Hokie Gajan,NOR,26,FB,6,6,8,87,10.9,0,22,,1.3,14.5,3,GajaHo00
228,Lorenzo Hampton,MIA,23,RB,16,1,8,56,7,0,15,,0.5,3.5,3,HampLo00
229,Weegie Thompson,PIT,24,WR,16,0,8,138,17.3,1,42,,0.5,8.6,0,ThomWe00
230,Ed West,GNB,24,TE,16,0,8,95,11.9,1,30,,0.5,5.9,1,WestEd00
231,Sammy White,MIN,31,WR,6,0,8,76,9.5,0,15,,1.3,12.7,0,WhitSa00
232,Stan Edwards,HOU,25,RB,15,0,7,71,10.1,0,31,,0.5,4.7,0,EdwaSt00
233,John Frank,SFO,23,TE,16,3,7,50,7.1,1,14,,0.4,3.1,0,FranJo00
234,Gregg Garrity,PHI,25,WR,12,1,7,142,20.3,0,34,,0.6,11.8,0,GarrGr00
235,Bruce King,KAN,22,FB,16,6,7,45,6.4,0,8,,0.4,2.8,0,KingBr00
236,Dave Little,PHI,24,TE,15,0,7,82,11.7,0,28,,0.5,5.5,0,LittDa20
237,Allama Matthews,ATL,24,TE,15,2,7,57,8.1,1,15,,0.5,3.8,0,MattAl00
238,Wilbert Montgomery,DET,31,RB,7,6,7,55,7.9,0,28,,1,7.9,0,MontWi00
239,Booker Moore,BUF,26,FB,16,6,7,44,6.3,0,9,,0.4,2.8,1,MoorBo00
240,Mike Pruitt,2TM,31,FB/RB,13,10,7,43,6.1,0,9,,0.5,3.3,0,PruiMi00
241,Lindsay Scott,NOR,25,WR,9,3,7,61,8.7,0,15,,0.8,6.8,0,ScotLi00
242,Earl Campbell,NOR,30,RB,16,12,6,88,14.7,0,39,,0.4,5.5,4,CampEa00
243,Fred Cornwell,DAL,24,TE,16,1,6,77,12.8,1,32,,0.4,4.8,0,CornFr22
244,Bennie Cunningham,PIT,31,TE,11,11,6,61,10.2,0,17,,0.5,5.5,0,CunnBe00
245,Preston Gothard,PIT,23,TE,16,0,6,83,13.8,0,24,,0.4,5.2,0,GothPr00
246,Vince Heflin,MIA,26,WR,5,0,6,98,16.3,1,46,,1.2,19.6,0,HeflVi21
247,Mike Holston,2TM,27,WR,7,0,6,76,12.7,0,25,,0.9,10.9,0,HolsMi00
248,Randall Morris,SEA,24,RB,16,0,6,14,2.3,0,6,,0.4,0.9,4,MorrRa00
249,John Riggins,WAS,36,RB,12,11,6,18,3,0,8,,0.5,1.5,3,RiggJo00
250,Fred Banks,CLE,23,WR,10,5,5,62,12.4,2,17,,0.5,6.2,0,BankFr00
251,Dennis Bligen,NYJ,23,RB,9,0,5,43,8.6,0,14,,0.6,4.8,1,BligDe00
252,Lynn Cain,RAM,30,RB,7,1,5,24,4.8,0,13,,0.7,3.4,0,CainLy00
253,Bobby Fowler,NOR,25,FB,10,0,5,43,8.6,0,11,,0.5,4.3,0,FowlBo20
254,Todd Fowler,DAL,23,TE,8,0,5,24,4.8,0,10,,0.6,3,0,FowlTo00
255,Dennis Gentry,CHI,26,WR,16,0,5,77,15.4,0,30,,0.3,4.8,0,GentDe00
256,Owen Gill,IND,23,RB,15,0,5,52,10.4,0,20,,0.3,3.5,1,GillOw20
257,Don Hasselbeck,NYG,30,TE,7,0,5,71,14.2,1,30,,0.7,10.1,0,HassDo00
258,Jonathan Hayes,KAN,23,TE,16,0,5,39,7.8,1,12,,0.3,2.4,0,HayeJo00
259,Harlan Huckleby,GNB,28,RB,11,0,5,27,5.4,0,8,,0.5,2.5,0,HuckHa00
260,Rick Kane,DET,31,RB,16,1,5,56,11.2,0,18,,0.3,3.5,1,KaneRi00
261,James McDonald,2TM,24,TE,15,2,5,81,16.2,0,35,,0.3,5.4,0,McDoJa00
262,Frank Middleton,IND,25,RB,5,2,5,54,10.8,0,34,,1,10.8,0,MiddFr00
263,Tim Moffett,RAI,23,WR,13,0,5,90,18,0,34,,0.4,6.9,1,MoffTi00
264,Buster Rhymes,MIN,23,WR,15,0,5,124,24.8,0,36,,0.3,8.3,2,RhymBu20
