Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
265,Terrence Flagler,SFO,25,RB,15,0,6,51,8.5,0,30,,0.4,3.4,5,FlagTe00
266,Keith Jennings,DAL,23,TE,10,0,6,47,7.8,0,14,,0.6,4.7,0,JennKe00
267,Tony Jordan,PHO,24,RB,13,8,6,20,3.3,0,8,,0.5,1.5,4,JordTo00
268,Barry Redden,CLE,29,RB,16,1,6,34,5.7,0,8,,0.4,2.1,2,ReddBa00
269,Broderick Sargent,DAL,27,FB,14,5,6,50,8.3,0,21,,0.4,3.6,1,SargBr00
270,Lawyer Tillman,CLE,23,WR,14,1,6,70,11.7,2,19,,0.4,5,0,TillLa00
271,Lorenzo White,HOU,23,RB,16,0,6,37,6.2,0,11,,0.4,2.3,2,WhitLo00
272,Warren Williams,PIT,24,RB,5,2,6,48,8,0,16,,1.2,9.6,0,WillWa00
273,Ron Brown,RAM,28,WR,16,0,5,113,22.6,1,39,,0.3,7.1,3,BrowRo01
274,John Ford,DET,23,WR,7,1,5,56,11.2,0,37,,0.7,8,0,FordJo20
275,Mark Green,CHI,22,RB,10,0,5,48,9.6,0,21,,0.5,4.8,0,GreeMa00
276,Darryl Ingram,MIN,23,TE,16,2,5,47,9.4,1,21,,0.3,2.9,0,IngrDa00
277,Larry Kinnebrew,BUF,30,FB,15,10,5,60,12,0,18,,0.3,4,3,KinnLa00
278,Marc Logan,MIA,24,RB,10,4,5,34,6.8,0,11,,0.5,3.4,1,LogaMa00
279,Greg Paterra,ATL,22,RB,10,0,5,42,8.4,0,20,,0.5,4.2,2,PateGr20
280,James Pruitt,IND,25,WR,16,3,5,71,14.2,1,40,,0.3,4.4,2,PruiJa00
281,Jim Riggs,CIN,26,TE,10,1,5,29,5.8,0,9,,0.5,2.9,0,RiggJi20
282,Ron Wolfley*,PHO,27,RB,16,1,5,38,7.6,0,22,,0.3,2.4,0,WolfRo00
283,Naz Worthen,KAN,23,WR,10,1,5,69,13.8,0,21,,0.5,6.9,1,WortNa20
284,A.B. Brown,NYJ,24,RB,16,0,4,10,2.5,0,6,,0.3,0.6,0,BrowAB00
285,Darryl Clack,DAL,26,RB,8,1,4,69,17.3,0,44,,0.5,8.6,1,ClacDa00
286,Ethan Horton,RAI,27,TE,16,1,4,44,11,1,20,,0.3,2.8,0,HortEt00
287,Kenny Jackson,HOU,27,WR,10,0,4,31,7.8,0,18,,0.4,3.1,0,JackKe01
288,Jimmie Johnson,WAS,23,TE,16,0,4,84,21,0,39,,0.3,5.3,0,JohnJi00
289,Buford Jordan,NOR,27,FB,11,7,4,53,13.3,0,17,,0.4,4.8,0,JordBu00
290,Brent Novoselsky,MIN,23,TE,15,3,4,11,2.8,2,6,,0.3,0.7,0,NovoBr00
291,Allen Rice,MIN,27,RB,4,0,4,29,7.3,0,14,,1,7.3,0,RiceAl00
292,Stacy Robinson,NYG,27,WR,6,0,4,41,10.3,0,16,,0.7,6.8,0,RobiSt00
293,Mike Rozier,HOU,28,RB,12,10,4,28,7,0,8,,0.3,2.3,4,RoziMi00
294,Mark Stock,PIT,23,WR,8,0,4,74,18.5,0,27,,0.5,9.3,0,StocMa20
295,Craig Taylor,CIN,23,RB,12,0,4,44,11,2,18,,0.3,3.7,0,TaylCr00
296,George Thomas,ATL,25,WR,16,0,4,46,11.5,0,16,,0.3,2.9,0,ThomGe00
297,Weegie Thompson,PIT,28,WR,16,0,4,74,18.5,0,28,,0.3,4.6,0,ThomWe00
298,Chris Verhulst,HOU,23,TE,16,2,4,48,12,0,21,,0.3,3,0,VerhCh20
299,Wesley Walls,SFO,23,TE,16,0,4,16,4,1,9,,0.3,1,1,WallWe00
300,Henry Williams,PHI,27,WR,13,0,4,32,8,0,11,,0.3,2.5,1,WillHe22
301,Marv Cook,NWE,23,TE,16,0,3,13,4.3,0,5,,0.2,0.8,0,CookMa00
302,Ron Davenport,MIA,27,RB,9,3,3,19,6.3,0,9,,0.3,2.1,0,DaveRo00
303,Derrick Fenner,SEA,22,RB,5,1,3,23,7.7,0,9,,0.6,4.6,0,FennDe00
304,Paul Frazier,NOR,22,RB,15,0,3,25,8.3,0,22,,0.2,1.7,1,FrazPa00
305,Elroy Harris,SEA,23,RB,14,0,3,26,8.7,0,11,,0.2,1.9,1,HarrEl21
306,Keith Henderson,SFO,23,RB,6,0,3,130,43.3,0,78,,0.5,21.7,1,HendKe00
307,Mark Higgs,PHI,23,RB,15,1,3,9,3,0,8,,0.2,0.6,3,HiggMa00
308,Trey Junkin,RAI,28,LS,16,0,3,32,10.7,2,28,,0.2,2,0,JunkTr20
309,Pat Kelly,DEN,24,TE,16,1,3,13,4.3,0,6,,0.2,0.8,0,KellPa21
310,Glen Kozlowski,CHI,27,WR,15,0,3,74,24.7,0,55,,0.2,4.9,1,KozlGl00
311,Bob Mrosko,HOU,24,TE,15,14,3,28,9.3,0,14,,0.2,1.9,0,MrosBo00
312,Mike Oliphant,CLE,26,RB,14,0,3,22,7.3,0,9,,0.2,1.6,3,OlipMi00
313,Terry Orr,WAS,28,TE,16,1,3,80,26.7,0,48,,0.2,5,0,OrrxTe00
314,Carl Painter,DET,25,RB,15,0,3,41,13.7,0,27,,0.2,2.7,1,PainCa20
315,Thomas Sanders,CHI,27,RB,16,0,3,28,9.3,1,16,,0.2,1.8,2,SandTh00
316,Jamie Williams,SFO,29,TE,3,0,3,38,12.7,0,17,,1,12.7,0,WillJa00
317,George Adams,NYG,27,RB,14,0,2,7,3.5,0,10,,0.1,0.5,0,AdamGe00
318,Anthony Allen,SDG,30,WR,7,0,2,19,9.5,0,11,,0.3,2.7,0,AlleAn00
319,Tony Baker,PHO,25,RB,10,2,2,18,9,0,9,,0.2,1.8,1,BakeTo20
320,Jessie Clark,2TM,29,RB,14,0,2,14,7,0,12,,0.1,1,2,ClarJe00
321,K.D. Dunn,NYJ,26,TE,1,1,2,13,6.5,0,8,,2,13,0,DunnKD00
322,Anthony Edwards,PHI,23,WR,9,0,2,74,37,0,66,,0.2,8.2,2,EdwaAn00
323,Kenny Gamble,KAN,24,RB,2,0,2,2,1,0,6,,1,1,0,GambKe00
324,John Garrett,CIN,24,WR,1,0,2,29,14.5,0,18,,2,29,0,GarrJo20
325,Cleveland Gary,RAM,23,RB,10,0,2,13,6.5,0,8,,0.2,1.3,1,GaryCl00
326,Mel Gray,DET,28,WR,10,1,2,47,23.5,0,30,,0.2,4.7,0,GrayMe00
327,John Holifield,CIN,25,RB,3,0,2,18,9,0,14,,0.7,6,1,HoliJo20
328,Troy Johnson,DET,27,WR,9,2,2,29,14.5,0,22,,0.2,3.2,0,JohnTr01
329,Dave Little,PHI,28,TE,16,1,2,8,4,1,7,,0.1,0.5,1,LittDa20
330,Kevin Mack,CLE,27,RB,4,1,2,7,3.5,0,4,,0.5,1.8,1,MackKe00
331,Phil McConkey,2TM,32,WR,11,0,2,18,9,0,10,,0.2,1.6,1,McCoPh00
332,Christian Okoye*+,KAN,28,FB,15,14,2,12,6,0,8,,0.1,0.8,8,OkoyCh00
333,Tony Paige,DET,27,RB,16,4,2,27,13.5,0,15,,0.1,1.7,1,PaigTo00
334,Andy Parker,SDG,28,TE,10,6,2,5,2.5,1,4,,0.2,0.5,0,ParkAn00
335,John Spagnola,GNB,32,TE,6,0,2,13,6.5,0,14,,0.3,2.2,0,SpagJo00
336,Troy Aikman,DAL,23,QB,11,11,1,-13,-13,0,-13,,0.1,-1.2,6,AikmTr00
337,Ray Alexander,DAL,27,WR,2,0,1,16,16,0,16,,0.5,8,0,AlexRa00
338,Carl Banks,NYG,27,LOLB,16,16,1,22,22,1,22,,0.1,1.4,0,BankCa00
339,Willie Bouyer,SEA,23,WR,1,0,1,9,9,0,9,,1,9,0,BouyWi20
340,Bubby Brister,PIT,27,QB,14,14,1,-10,-10,0,-10,,0.1,-0.7,4,BrisBu00
341,Tim Brown,RAI,23,WR,1,1,1,8,8,0,8,,1,8,1,BrowTi00
342,Paul Ott Carruth,KAN,28,RB,2,1,1,3,3,0,3,,0.5,1.5,0,CarrPa00
343,Toi Cook,NOR,25,RCB,16,13,1,8,8,0,8,,0.1,0.5,1,CookTo20
344,Nuu Faaola,2TM,25,RB,12,1,1,8,8,0,8,,0.1,0.7,0,FaaoNu00
345,Grant Feasel,SEA,29,C,16,16,1,5,5,0,5,,0.1,0.3,0,FeasGr20
346,Victor Floyd,SDG,23,RB,6,0,1,6,6,0,6,,0.2,1,1,FloyVi20
347,Nesby Glasgow,SEA,32,SS,16,16,1,4,4,0,4,,0.1,0.3,0,GlasNe20
348,Gaston Green,RAM,23,RB,6,1,1,-5,-5,0,-5,,0.2,-0.8,1,GreeGa00
349,Terry Greer,SFO,32,WR,11,0,1,26,26,0,26,,0.1,2.4,1,GreeTe00
350,Bruce Hardy,MIA,33,TE,1,0,1,2,2,0,2,,1,2,0,HardBr00
351,Tracy Johnson,HOU,23,RB,16,0,1,8,8,0,8,,0.1,0.5,1,JohnTr00
352,James Jones,SEA,28,FB,2,0,1,8,8,0,8,,0.5,4,0,JoneJa00
353,Brian Kinchen,MIA,24,LS,16,0,1,12,12,0,12,,0.1,0.8,2,KincBr00
354,Bernie Kosar,CLE,26,QB,16,16,1,-7,-7,0,-7,,0.1,-0.4,2,KosaBe00
355,Jim McMahon,SDG,30,QB,12,11,1,4,4,0,4,,0.1,0.3,3,McMaJi00
356,Ron Middleton,CLE,24,TE,9,0,1,5,5,1,5,,0.1,0.6,0,MiddRo00
357,Alvin Mitchell,TAM,25,RB,5,0,1,11,11,0,11,,0.2,2.2,0,MitcAl22
358,Stump Mitchell,PHO,30,RB,3,3,1,10,10,0,10,,0.3,3.3,0,MitcSt00
359,Jamie Mueller,BUF,25,RB,14,3,1,8,8,0,8,,0.1,0.6,1,MuelJa00
360,Terry O'Shea,PIT,23,TE,16,2,1,8,8,0,8,,0.1,0.5,0,OSheTe20
361,Carl Parker,CIN,24,WR,3,0,1,45,45,0,45,,0.3,15,0,ParkCa20
362,Walter Reeves,PHO,24,TE,16,3,1,5,5,0,5,,0.1,0.3,0,ReevWa00
363,Butch Rolle,BUF,25,TE,16,1,1,1,1,1,1,,0.1,0.1,0,RollBu00
364,Roger Ruzek,2TM,29,K,14,0,1,4,4,0,4,,0.1,0.3,0,ruzekrog01
365,Deion Sanders,ATL,22,RCB/LCB,15,10,1,-8,-8,0,-8,,0.1,-0.5,2,SandDe00
366,Derek Tennell,CLE,25,TE,14,3,1,4,4,1,4,,0.1,0.3,0,TennDe00
367,Mike Tice,WAS,30,TE,16,5,1,2,2,0,2,,0.1,0.1,0,TiceMi00
368,Lewis Tillman,NYG,23,RB,16,0,1,9,9,0,9,,0.1,0.6,1,TillLe00
369,Darryl Usher,2TM,24,WR,13,0,1,8,8,0,8,,0.1,0.6,1,UsheDa20
370,Tom Waddle,CHI,22,WR,3,0,1,8,8,0,8,,0.3,2.7,0,WaddTo00
371,Van Waiters,CLE,24,ROLB,16,5,1,14,14,1,14,,0.1,0.9,0,WaitVa20
