Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
20,Jerry Butler*,BUF,23,WR,16,16,57,832,14.6,6,69,,3.6,52,0,ButlJe00
21,Tony Galbreath,NOR,26,RB,16,4,57,470,8.2,2,21,,3.6,29.4,3,GalbTo00
22,Tony Nathan,MIA,24,RB,16,6,57,588,10.3,5,61,,3.6,36.8,9,NathTo00
23,Dave Casper*,2TM,28,TE,16,15,56,796,14.2,4,43,,3.5,49.8,3,CaspDa00
24,Dan Ross,CIN,23,TE,16,16,56,724,12.9,4,37,,3.5,45.3,1,RossDa00
25,Wallace Francis,ATL,29,WR,16,16,54,862,16,7,81,,3.4,53.9,0,FranWa00
26,Clarence Harmon,WAS,25,FB,16,14,54,534,9.9,4,45,,3.4,33.4,4,HarmCl00
27,Cullen Bryant,RAM,29,FB,16,16,53,386,7.3,3,25,,3.3,24.1,1,BryaCu00
28,Freddie Scott,DET,28,WR,16,16,53,834,15.7,4,43,,3.3,52.1,2,ScotFr01
29,Sammy White,MIN,26,WR,16,16,53,887,16.7,5,50,,3.3,55.4,0,WhitSa00
30,Joe Cribbs*,BUF,22,RB,16,16,52,415,8,1,21,,3.3,25.9,16,CribJo00
31,Earnest Gray,NYG,23,WR,16,16,52,777,14.9,10,50,,3.3,48.6,1,GrayEa00
32,Reggie Rucker,CLE,33,WR,16,16,52,768,14.8,4,45,,3.3,48,0,RuckRe00
33,William Andrews*,ATL,25,FB,16,16,51,456,8.9,1,26,,3.2,28.5,6,AndrWi00
34,Dave Logan,CLE,26,WR,16,16,51,822,16.1,4,65,,3.2,51.4,0,LogaDa00
35,Ozzie Newsome,CLE,24,TE,16,16,51,594,11.6,3,44,,3.2,37.1,2,NewsOz00
36,Billy Sims*,DET,25,RB,16,16,51,621,12.2,3,87,,3.2,38.8,12,SimsBi00
37,Joe Washington,BAL,27,RB,16,11,51,494,9.7,3,33,,3.2,30.9,5,WashJo00
38,Bruce Harper,NYJ,25,RB,15,1,50,634,12.7,3,52,,3.3,42.3,2,HarpBr00
39,Eddie Lee Ivery,GNB,23,RB,16,16,50,481,9.6,1,46,,3.1,30.1,3,IverEd00
40,Wilbert Montgomery,PHI,26,RB,12,12,50,407,8.1,2,31,,4.2,33.9,3,MontWi00
41,Greg Pruitt,CLE,29,RB,16,9,50,444,8.9,5,43,,3.1,27.8,1,PruiGr00
42,Bob Chandler,OAK,31,WR,16,16,49,786,16,10,56,,3.1,49.1,1,ChanBo00
43,Jim Jensen,DEN,27,FB,14,13,49,377,7.7,1,28,,3.5,26.9,1,JensJi01
44,Harold Carmichael*,PHI,31,WR,16,16,48,815,17,9,56,,3,50.9,1,CarmHa00
45,Gerry Ellis,GNB,23,FB,15,13,48,496,10.3,3,69,,3.2,33.1,7,ElliGe00
46,Gordon Jones,TAM,23,WR,16,14,48,669,13.9,5,41,,3,41.8,1,JoneGo00
47,Freddie Solomon,SFO,27,WR,16,13,48,658,13.7,8,93,,3,41.1,5,SoloFr01
48,Jerry Eckwood,TAM,26,RB,15,8,47,475,10.1,1,40,,3.1,31.7,7,EckwJe00
49,Henry Marshall,KAN,26,WR,16,16,47,799,17,6,75,,2.9,49.9,0,MarsHe00
50,Nat Moore,MIA,29,WR,16,16,47,564,12,7,33,,2.9,35.3,1,MoorNa00
51,Charlie Smith,PHI,30,WR,16,16,47,825,17.6,3,46,,2.9,51.6,0,SmitCh00
52,Junior Miller*,ATL,23,TE,16,14,46,584,12.7,9,36,,2.9,36.5,2,MillJu00
53,Walter Payton*+,CHI,27,RB,16,16,46,367,8,1,54,,2.9,22.9,5,PaytWa00
54,J.T. Smith*+,KAN,25,WR,16,16,46,655,14.2,2,77,,2.9,40.9,1,SmitJT00
55,Rick Upchurch,DEN,28,WR,16,14,46,605,13.2,3,35,,2.9,37.8,2,UpchRi00
56,Stanley Morgan*,NWE,25,WR,16,16,45,991,22,6,71,,2.8,61.9,0,MorgSt00
57,Cliff Branch,OAK,32,WR,16,15,44,858,19.5,7,86,,2.8,53.6,0,BranCl00
58,Tony Reed,KAN,25,RB,15,7,44,422,9.6,1,34,,2.9,28.1,1,ReedTo00
59,Lynn Swann,PIT,28,WR,13,11,44,710,16.1,7,68,,3.4,54.6,0,SwanLy00
60,Rob Carpenter,HOU,25,RB,15,1,43,346,8,0,25,,2.9,23.1,4,CarpRo01
61,Isaac Curtis,CIN,30,WR,15,14,43,610,14.2,3,67,,2.9,40.7,0,CurtIs00
62,Drew Pearson,DAL,29,WR,16,15,43,568,13.2,6,30,,2.7,35.5,0,PearDr00
63,Paul Coffman,GNB,24,TE,16,16,42,496,11.8,3,25,,2.6,31,0,CoffPa00
64,Joe Senser,MIN,24,TE,16,0,42,447,10.6,7,58,,2.6,27.9,0,SensJo00
65,Russ Francis,NWE,27,TE,15,15,41,664,16.2,8,39,,2.7,44.3,0,FranRu00
66,Paul Hofer,SFO,28,RB,6,6,41,467,11.4,2,28,,6.8,77.8,0,HofePa00
67,Mel Gray,STL,32,WR,16,16,40,709,17.7,3,69,,2.5,44.3,0,GrayMe01
68,Frank Lewis,BUF,33,WR,15,13,40,648,16.2,6,31,,2.7,43.2,0,LewiFr00
69,Aundra Thompson,GNB,27,WR,15,15,40,609,15.2,2,55,,2.7,40.6,2,ThomAu00
70,Dexter Bussey,DET,28,FB,16,16,39,364,9.3,0,30,,2.4,22.8,2,BussDe00
71,David Hill,DET,26,TE,16,16,39,424,10.9,1,29,,2.4,26.5,1,HillDa01
72,Riley Odoms,DEN,30,TE,15,15,39,590,15.1,6,30,,2.6,39.3,0,OdomRi00
73,Ricky Bell,TAM,25,FB,14,12,38,292,7.7,1,22,,2.7,20.9,3,BellRi01
74,Ted McKnight,KAN,26,FB,16,16,38,320,8.4,0,26,,2.4,20,5,McKnTe00
75,Haven Moses,DEN,34,WR,15,14,38,674,17.7,4,33,,2.5,44.9,1,MoseHa00
76,Billy Waddy,RAM,26,WR,15,15,38,670,17.6,5,44,,2.5,44.7,1,WaddBi00
77,Ike Harris,NOR,28,WR,16,16,37,692,18.7,6,44,,2.3,43.3,0,HarrIk00
78,Jim Smith,PIT,25,WR,12,10,37,711,19.2,9,45,,3.1,59.3,1,SmitJi01
79,Charles Alexander,CIN,23,RB,16,16,36,192,5.3,0,23,,2.3,12,2,AlexCh00
80,Ottis Anderson*,STL,23,RB,16,16,36,308,8.6,0,35,,2.3,19.3,5,AndeOt00
81,Preston Dennard,RAM,25,WR,16,16,36,596,16.6,6,44,,2.3,37.3,0,DennPr00
82,Clark Gaines,NYJ,26,RB,5,5,36,310,8.6,3,16,,7.2,62,2,GainCl00
83,John Sawyer,SEA,27,TE,16,16,36,410,11.4,0,32,,2.3,25.6,1,SawyJo00
84,James Scott,CHI,28,WR,15,12,36,696,19.3,3,64,,2.4,46.4,0,ScotJa00
85,Harold Jackson,NWE,34,WR,16,15,35,737,21.1,5,40,,2.2,46.1,0,JackHa00
86,Dave Preston,DEN,25,RB,12,10,35,309,8.8,0,36,,2.9,25.8,3,PresDa00
87,Mike Renfro,HOU,25,WR,16,16,35,459,13.1,1,42,,2.2,28.7,0,RenfMi00
88,Ray Butler,BAL,24,WR,16,16,34,574,16.9,2,42,,2.1,35.9,0,ButlRa00
89,Henry Childs,NOR,29,TE,13,7,34,463,13.6,6,30,,2.6,35.6,1,ChilHe00
90,Tony Dorsett,DAL,26,RB,15,15,34,263,7.7,0,27,,2.3,17.5,8,DorsTo00
91,Don McCauley,BAL,31,RB,16,0,34,313,9.2,4,19,,2.1,19.6,1,McCaDo00
92,Jimmie Giles*,TAM,26,TE,16,15,33,602,18.2,4,51,,2.1,37.6,2,GileJi00
93,Duriel Harris,MIA,26,WR,12,3,33,583,17.7,2,54,,2.8,48.6,1,HarrDu00
94,Billy Taylor,NYG,24,RB,11,10,33,253,7.7,0,42,,3,23,4,TaylBi00
95,Don Bass,CIN,24,WR,14,12,32,409,12.8,6,55,,2.3,29.2,0,BassDo00
96,Dan Doornink,SEA,24,RB,15,14,31,237,7.6,2,16,,2.1,15.8,2,DoorDa00
97,Billy Johnson,HOU,28,WR,16,7,31,343,11.1,2,57,,1.9,21.4,1,JohnBi01
98,Chuck Muncie,2TM,27,FB/RB,15,8,31,259,8.4,0,19,,2.1,17.3,11,MuncCh00
99,Don Warren,WAS,24,TE,13,12,31,323,10.4,0,35,,2.4,24.8,1,WarrDo00
100,Delvin Williams,MIA,29,RB,15,10,31,207,6.7,0,19,,2.1,13.8,5,WillDe01
101,Wayne Wilson,NOR,23,FB,15,7,31,241,7.8,1,42,,2.1,16.1,3,WilsWa02
102,Franco Harris*,PIT,30,FB,13,13,30,196,6.5,2,31,,2.3,15.1,7,HarrFr00
103,Keith Krepfle,PHI,28,TE,13,11,30,450,15,4,27,,2.3,34.6,0,KrepKe00
104,Tim Wilson,HOU,26,FB,16,16,30,170,5.7,1,13,,1.9,10.6,2,WilsTi00
105,Theo Bell,PIT,27,WR,14,9,29,748,25.8,2,72,,2.1,53.4,1,BellTh00
106,Billy Joe DuPree,DAL,30,TE,16,16,29,312,10.8,7,39,,1.8,19.5,1,DuprBi00
107,Jack Holmes,NOR,27,FB,16,7,29,226,7.8,1,16,,1.8,14.1,0,HolmJa00
108,Mike Thomas,SDG,27,RB,10,5,29,218,7.5,0,27,,2.9,21.8,0,ThomMi00
109,Mark van Eeghen,OAK,28,FB,16,16,29,259,8.9,0,37,,1.8,16.2,3,VanEMa00
110,Charle Young,SFO,29,TE,16,15,29,325,11.2,2,41,,1.8,20.3,0,YounCh00
111,Brian Baschnagel,CHI,26,WR,16,15,28,396,14.1,2,37,,1.8,24.8,0,BascBr00
112,Raymond Chester,OAK,32,TE,16,10,28,366,13.1,4,47,,1.8,22.9,1,ChesRa00
113,Archie Griffin,CIN,26,RB,15,7,28,196,7,0,19,,1.9,13.1,1,GrifAr00
114,Tom Mullady,NYG,23,TE,16,3,28,391,14,2,42,,1.8,24.4,0,MullTo00
115,Curtis Brown,BUF,26,FB,16,16,27,137,5.1,0,20,,1.7,8.6,4,BrowCu00
116,Don Calhoun,NWE,28,FB,16,16,27,129,4.8,0,12,,1.7,8.1,2,CalhDo00
117,Rich Caster,HOU,32,TE,16,0,27,341,12.6,3,68,,1.7,21.3,1,CastRi00
118,Lenvil Elliott,SFO,29,RB,15,3,27,285,10.6,1,45,,1.8,19,5,ElliLe00
119,Calvin Hill,CLE,33,RB,15,0,27,383,14.2,6,50,,1.8,25.5,0,HillCa00
120,Wilbur Jackson,WAS,29,RB,16,14,27,279,10.3,1,27,,1.7,17.4,10,JackWi01
121,Jimmy Rogers,NOR,25,RB,16,9,27,267,9.9,2,43,,1.7,16.7,6,RogeJi00
122,Mark Brammer,BUF,22,TE,16,5,26,283,10.9,4,36,,1.6,17.7,0,BramMa00
123,Billy Campfield,PHI,24,RB,15,0,26,275,10.6,2,50,,1.7,18.3,4,CampBi00
124,Jim Jodat,SEA,26,FB,16,13,26,190,7.3,1,14,,1.6,11.9,3,JodaJi00
125,Brooks Williams,NOR,26,TE,12,6,26,351,13.5,2,56,,2.2,29.3,1,WillBr00
126,Clarence Williams,SDG,25,RB,13,9,26,230,8.8,1,26,,2,17.7,3,WillCl01
127,Curtis Dickey,BAL,24,RB,15,5,25,204,8.2,2,32,,1.7,13.6,3,DickCu00
128,Lam Jones,NYJ,22,WR,16,13,25,482,19.3,3,55,,1.6,30.1,1,JoneLa00
129,Jeff Moore,SEA,24,RB,14,2,25,231,9.2,0,34,,1.8,16.5,4,MoorJe01
130,Elvis Peacock,RAM,24,RB,13,9,25,213,8.5,2,59,,1.9,16.4,1,PeacEl00
131,Danny Pittman,NYG,22,WR,11,6,25,308,12.3,0,22,,2.3,28,1,PittDa00
132,Jay Saldi,DAL,26,TE,16,3,25,311,12.4,1,43,,1.6,19.4,0,SaldJa00
133,Lynn Cain,ATL,25,RB,16,16,24,223,9.3,1,30,,1.5,13.9,6,CainLy00
134,Derrick Gaffney,NYJ,25,WR,13,5,24,397,16.5,2,36,,1.8,30.5,0,GaffDe00
135,Nick Giaquinto,MIA,25,RB,16,0,24,192,8,1,25,,1.5,12,0,GiaqNi00
136,Bobby Hammond,WAS,28,RB,15,1,24,203,8.5,1,38,,1.6,13.5,0,HammBo00
137,Kevin House,TAM,23,WR,14,1,24,531,22.1,5,61,,1.7,37.9,1,HousKe00
138,Andy Johnson,NWE,28,RB,16,0,24,259,10.8,3,22,,1.5,16.2,0,JohnAn01
139,Randy Grossman,PIT,28,TE,15,15,23,293,12.7,0,35,,1.5,19.5,0,GrosRa00
140,Isaac Hagins,TAM,26,WR,16,14,23,364,15.8,2,48,,1.4,22.8,0,HagiIs00
141,Victor Hicks,RAM,23,TE,16,14,23,318,13.8,3,32,,1.4,19.9,0,HickVi00
142,Roland Hooks,BUF,27,RB,16,0,23,179,7.8,0,26,,1.4,11.2,3,HookRo00
143,Vagas Ferguson,NWE,23,RB,16,16,22,173,7.9,0,18,,1.4,10.8,3,FergVa00
144,Mike Friede,2TM,23,WR,11,4,22,371,16.9,0,48,,2,33.7,0,FrieMi00
145,Alfred Jackson,ATL,25,WR,16,0,22,403,18.3,7,54,,1.4,25.2,0,JackAl00
146,Kenny King*,OAK,23,RB,15,13,22,145,6.6,0,18,,1.5,9.7,6,KingKe00
147,Doug Marsh,STL,22,TE,16,16,22,269,12.2,4,29,,1.4,16.8,1,MarsDo00
148,Willie Miller,RAM,33,WR,16,1,22,358,16.3,8,45,,1.4,22.4,1,MillWi00
149,Mickey Shuler,NYJ,24,TE,16,9,22,226,10.3,2,26,,1.4,14.1,1,ShulMi00
150,Ricky Thompson,WAS,26,WR,16,15,22,313,14.2,5,54,,1.4,19.6,0,ThomRi00
151,Rickey Watts,CHI,23,WR,15,2,22,444,20.2,2,89,,1.5,29.6,1,WattRi01
152,Dave Williams,CHI,26,RB,16,3,22,132,6,0,18,,1.4,8.3,2,WillDa01
153,Rocky Bleier,PIT,34,RB,16,6,21,174,8.3,1,17,,1.3,10.9,0,BleiRo00
154,Theotis Brown,STL,23,RB,16,0,21,290,13.8,1,63,,1.3,18.1,2,BrowTh00
155,Pete Johnson,CIN,26,FB,12,8,21,172,8.2,1,28,,1.8,14.3,2,JohnPe00
156,Eason Ramson,SFO,24,TE,16,3,21,179,8.5,2,22,,1.3,11.2,0,RamsEa00
157,Gary Shirk,NYG,30,TE,16,14,21,211,10,1,21,,1.3,13.2,2,ShirGa00
158,Kevin Long,NYJ,25,FB,15,7,20,137,6.9,0,16,,1.3,9.1,3,LongKe00
159,Tom Newton,NYJ,26,RB,16,4,20,144,7.2,0,18,,1.3,9,0,NewtTo00
160,Preston Pearson,DAL,35,RB,11,0,20,213,10.7,2,20,,1.8,19.4,0,PearPr00
161,Don Woods,2TM,29,RB,12,5,20,171,8.6,0,23,,1.7,14.3,2,WoodDo00
162,Scott Dierking,NYJ,25,RB,16,13,19,138,7.3,1,22,,1.2,8.6,3,DierSc00
163,Bruce Hardy,MIA,24,WR,16,12,19,159,8.4,2,19,,1.2,9.9,1,HardBr00
164,Drew Hill,RAM,24,WR,16,0,19,416,21.9,2,74,,1.2,26,2,HillDr00
165,Butch Johnson,DAL,26,WR,16,1,19,263,13.8,4,29,,1.2,16.4,0,JohnBu00
166,Horace King,DET,27,RB,16,0,19,184,9.7,1,29,,1.2,11.5,1,KingHo00
167,Bo Matthews,NYG,29,FB,15,7,19,86,4.5,0,12,,1.3,5.7,2,MattBo00
168,Leonard Thompson,DET,28,WR,16,12,19,511,26.9,3,79,,1.2,31.9,1,ThomLe01
169,Arthur Whittington,OAK,25,RB,15,2,19,205,10.8,0,55,,1.3,13.7,3,WhitAr00
170,Bennie Cunningham,PIT,26,TE,15,1,18,232,12.9,2,35,,1.2,15.5,0,CunnBe00
171,Robin Earl,CHI,25,TE,16,13,18,223,12.4,3,28,,1.1,13.9,0,EarlRo00
172,Rob Lytle,DEN,26,RB,16,0,18,177,9.8,0,37,,1.1,11.1,1,LytlRo00
173,Reese McCall,BAL,24,TE,16,15,18,322,17.9,5,47,,1.1,20.1,1,McCaRe00
174,Pat McInally,CIN,27,WR,16,6,18,269,14.9,2,59,,1.1,16.8,2,McInPa00
175,John Spagnola,PHI,23,TE,16,5,18,193,10.7,3,20,,1.1,12.1,2,SpagJo00
176,Wesley Walker,NYJ,25,WR,10,7,18,376,20.9,1,47,,1.8,37.6,0,WalkWe00
177,Louie Giammona,PHI,27,RB,16,4,17,178,10.5,1,30,,1.1,11.1,5,GiamLo00
178,Steve Kreider,CIN,22,WR,16,0,17,272,16,0,30,,1.1,17,1,KreiSt00
179,Charles White,CLE,22,RB,14,7,17,153,9,1,31,,1.2,10.9,1,WhitCh00
180,Ronnie Coleman,HOU,29,RB,14,0,16,168,10.5,0,27,,1.1,12,1,ColeRo00
181,Buddy Hardeman,WAS,26,RB,15,1,16,178,11.1,0,46,,1.1,11.9,2,HardBu00
182,Steve Raible,SEA,26,WR,16,0,16,232,14.5,0,40,,1,14.5,0,RaibSt00
183,Dave Stief,STL,24,WR,16,2,16,165,10.3,0,23,,1,10.3,0,StieDa00
184,Ike Forte,WAS,26,RB,12,0,15,174,11.6,1,28,,1.3,14.5,1,FortIk00
185,James Hadnot,KAN,23,RB,13,5,15,97,6.5,0,18,,1.2,7.5,4,HadnJa00
186,Leroy Harris,PHI,26,FB,15,15,15,207,13.8,1,51,,1,13.8,2,HarrLe01
187,Jon Keyworth,DEN,30,RB,10,3,15,87,5.8,0,22,,1.5,8.7,2,KeywJo00
188,Wayne Morris,STL,26,FB,16,16,15,110,7.3,1,24,,0.9,6.9,0,MorrWa00
189,Ron Springs,DAL,24,FB,15,6,15,212,14.1,1,58,,1,14.1,1,SpriRo00
190,Sidney Thornton,PIT,26,RB,12,5,15,131,8.7,1,29,,1.3,10.9,5,ThorSi00
191,Bob Tucker,MIN,35,TE,16,13,15,173,11.5,1,25,,0.9,10.8,1,TuckBo00
192,Randy Burke,BAL,25,WR,10,0,14,185,13.2,3,19,,1.4,18.5,0,BurkRa00
193,Chuck Foreman,NWE,30,RB,16,0,14,99,7.1,0,18,,0.9,6.2,0,ForeCh00
194,Cleveland Franklin,BAL,25,FB,13,13,14,112,8,0,16,,1.1,8.6,2,FranCl00
195,Mike Guman,RAM,22,RB,16,0,14,131,9.4,0,41,,0.9,8.2,4,GumaMi00
196,Bobby Jones,NYJ,25,WR,15,5,14,193,13.8,0,25,,0.9,12.9,0,JoneBo00
197,John McDaniel,WAS,29,WR,10,6,14,154,11,0,18,,1.4,15.4,0,McDaJo00
198,Johnny Perkins,NYG,27,WR,6,5,14,193,13.8,3,58,,2.3,32.2,1,PerkJo00
199,Jerome Barkum,NYJ,30,TE,16,11,13,244,18.8,1,28,,0.8,15.3,0,BarkJe00
200,John Cappelletti,SDG,28,FB,10,8,13,112,8.6,0,12,,1.3,11.2,1,CappJo00
201,Larry Hardy,NOR,24,TE,16,3,13,197,15.2,0,44,,0.8,12.3,0,HardLa00
202,Terry LeCount,MIN,24,WR,16,0,13,168,12.9,0,21,,0.8,10.5,0,LeCoTe00
203,Terdell Middleton,GNB,25,RB,13,0,13,59,4.5,0,17,,1,4.5,1,MiddTe00
204,Terry Robiskie,MIA,26,FB,8,5,13,60,4.6,0,15,,1.6,7.5,2,RobiTe00
205,Joe Rose,MIA,23,TE,16,0,13,149,11.5,0,50,,0.8,9.3,0,RoseJo00
206,Tony Davis,TAM,27,RB,15,2,12,115,9.6,1,18,,0.8,7.7,0,DaviTo00
207,Bob Fisher,CHI,22,TE,16,2,12,203,16.9,2,56,,0.8,12.7,0,FishBo00
208,Reuben Gant,BUF,28,TE,16,11,12,181,15.1,1,48,,0.8,11.3,0,GantRe00
209,Greg Hawthorne,PIT,24,RB,15,6,12,158,13.2,0,33,,0.8,10.5,6,HawtGr00
210,Horace Ivory,NWE,26,RB,14,0,12,95,7.9,0,19,,0.9,6.8,3,IvorHo00
211,Calvin Sweeney,PIT,25,WR,15,0,12,282,23.5,1,34,,0.8,18.8,1,SweeCa00
212,Deacon Turner,CIN,25,RB,12,1,12,73,6.1,1,15,,1,6.1,1,TurnDe00
213,Earl Campbell*+,HOU,25,RB,15,15,11,47,4.3,0,10,,0.7,3.1,4,CampEa00
214,Jimmy Cefalo,MIA,24,WR,16,4,11,199,18.1,1,52,,0.7,12.4,0,CefaJi00
215,Greg McCrary,SDG,28,TE,16,10,11,106,9.6,2,28,,0.7,6.6,0,McCrGr00
216,Jim Obradovich,TAM,27,TE,16,1,11,152,13.8,0,24,,0.7,9.5,1,ObraJi00
217,Jesse Thompson,DET,24,WR,11,2,11,137,12.5,0,19,,1,12.5,1,ThomJe02
218,Ricky Feacher,CLE,26,WR,16,0,10,244,24.4,4,55,,0.6,15.3,0,FeacRi00
219,M.L. Harris,CIN,26,TE,12,0,10,137,13.7,0,26,,0.8,11.4,0,HarrM.00
220,Larry Heater,NYG,22,RB,14,5,10,139,13.9,0,43,,0.7,9.9,1,HeatLa00
221,Robert Miller,MIN,27,RB,16,0,10,19,1.9,0,13,,0.6,1.2,0,MillRo00
222,Jeff Moore,RAM,23,WR,14,0,10,168,16.8,1,37,,0.7,12,0,MoorJe20
223,Rick Walker,WAS,25,TE,15,4,10,88,8.8,1,15,,0.7,5.9,1,WalkRi00
224,Ray Williams,DET,22,RB,6,1,10,146,14.6,1,22,,1.7,24.3,0,WillRa00
225,Gary Davis,TAM,26,RB,15,2,9,79,8.8,0,15,,0.6,5.3,1,DaviGa00
226,Earl Gant,KAN,23,RB,4,0,9,68,7.6,0,33,,2.3,17,3,GantEa00
227,Willard Harrell,STL,28,RB,16,0,9,52,5.8,0,14,,0.6,3.3,3,HarrWi01
228,Lawrence McCutcheon,2TM,30,RB,14,1,9,76,8.4,1,17,,0.6,5.4,4,McCuLa00
229,James Owens,SFO,25,WR,14,6,9,133,14.8,0,29,,0.6,9.5,3,OwenJa00
230,Rodney Parker,PHI,27,WR,8,0,9,148,16.4,1,30,,1.1,18.5,0,ParkRo00
231,Mike Siani,BAL,30,WR,10,1,9,174,19.3,1,38,,0.9,17.4,0,SianMi00
232,Marvin Sims,BAL,23,FB,16,3,9,64,7.1,0,13,,0.6,4,0,SimsMa00
233,John Stallworth,PIT,28,WR,3,2,9,197,21.9,1,50,,3,65.7,0,StalJo00
234,Willis Adams,CLE,24,WR,16,0,8,165,20.6,0,39,,0.5,10.3,0,AdamWi00
235,Mark Bell,STL,23,WR,11,0,8,123,15.4,0,34,,0.7,11.2,1,BellMa23
236,Kenny Harrison,WAS,27,WR,9,0,8,66,8.3,0,12,,0.9,7.3,0,HarrKe00
237,Don Hasselbeck,NWE,25,TE,16,2,8,130,16.3,4,35,,0.5,8.1,0,HassDo00
238,Roosevelt Leaks,BUF,27,RB,16,0,8,57,7.1,1,18,,0.5,3.6,1,LeakRo00
239,Robert Newhouse,DAL,30,FB,16,10,8,75,9.4,0,18,,0.5,4.7,3,NewhRo00
240,Leon Perry,NYG,23,FB,10,4,8,84,10.5,1,25,,0.8,8.4,3,PerrLe00
241,Tony Samuels,2TM,26,TE,10,7,8,110,13.8,2,34,,0.8,11,0,SamuTo00
242,Otis Armstrong,DEN,30,RB,9,6,7,23,3.3,0,8,,0.8,2.6,1,ArmsOt00
243,Steve Atkins,GNB,24,RB,9,3,7,47,6.7,1,16,,0.8,5.2,1,AtkiSt00
244,Al Dixon,KAN,26,TE,12,0,7,115,16.4,1,32,,0.6,9.6,1,DixoAl00
245,Roland Harper,CHI,27,FB,12,12,7,31,4.4,0,16,,0.6,2.6,0,HarpRo00
246,Derrick Jensen,OAK,24,RB,16,1,7,87,12.4,0,32,,0.4,5.4,1,JensDe00
247,Ronnie Lee,MIA,24,TE,16,13,7,83,11.9,2,41,,0.4,5.2,0,LeexRo20
248,Lou Piccone,BUF,31,WR,9,0,7,82,11.7,0,16,,0.8,9.1,1,PiccLo00
249,Matt Suhey,CHI,22,RB,16,1,7,60,8.6,0,21,,0.4,3.8,1,SuheMa00
250,Morris Bradshaw,OAK,28,WR,16,0,6,132,22,1,45,,0.4,8.3,0,BradMo00
251,Ron Egloff,DEN,25,TE,16,4,6,85,14.2,0,24,,0.4,5.3,0,EgloRo00
252,Scott Fitzkee,PHI,23,WR,7,0,6,169,28.2,2,49,,0.9,24.1,0,FitzSc00
253,Sherman Smith,SEA,26,RB,3,2,6,72,12,1,19,,2,24,0,SmitSh00
254,Steve Watson,DEN,23,WR,16,1,6,146,24.3,0,52,,0.4,9.1,0,WatsSt00
255,Walt Arnold,RAM,22,TE,16,0,5,75,15,1,33,,0.3,4.7,0,ArnoWa00
256,Horace Belton,KAN,25,RB,14,4,5,94,18.8,0,55,,0.4,6.7,3,BeltHo00
257,Carlos Carson,KAN,22,WR,16,1,5,68,13.6,0,32,,0.3,4.3,1,CarsCa00
258,Ron Cassidy,GNB,23,WR,15,1,5,109,21.8,0,43,,0.3,7.3,1,CassRo00
259,Alvin Garrett,NYG,24,RB,15,0,5,69,13.8,1,32,,0.3,4.6,5,GarrAl00
260,Mike Hogan,2TM,26,RB,13,4,5,46,9.2,0,12,,0.4,3.5,0,HogaMi00
261,Steve Howell,MIA,24,FB,16,8,5,38,7.6,0,13,,0.3,2.4,3,HoweSt00
262,James Jones,DAL,22,RB,16,0,5,39,7.8,0,16,,0.3,2.4,5,JoneJa01
263,Rick Kane,DET,26,RB,16,0,5,26,5.2,0,9,,0.3,1.6,3,KaneRi00
264,Bill Larson,2TM,27,TE,11,0,5,44,8.8,1,21,,0.5,4,0,LarsBi21
