Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
46,Art Monk,WAS,26,WR,12,11,47,746,15.9,5,43,,3.9,62.2,0,MonkAr00
47,Drew Pearson,DAL,32,WR,14,13,47,545,11.6,5,32,,3.4,38.9,1,PearDr00
48,Joe Washington,WAS,30,RB,15,1,47,454,9.7,6,67,,3.1,30.3,2,WashJo00
49,Doug Cosbie*,DAL,27,TE,16,16,46,588,12.8,6,61,,2.9,36.8,0,CosbDo00
50,James Jones,DET,22,FB,14,14,46,467,10.2,1,46,,3.3,33.4,4,JoneJa00
51,Tony Galbreath,MIN,29,FB,13,7,45,348,7.7,2,23,,3.5,26.8,4,GalbTo00
52,John Mistler,NYG,25,WR,16,8,45,422,9.4,0,24,,2.8,26.4,1,MistJo00
53,Pat Tilley,STL,30,WR,16,16,44,690,15.7,5,71,,2.8,43.1,1,TillPa00
54,Lam Jones,NYJ,25,WR,14,6,43,734,17.1,4,50,,3.1,52.4,2,JoneLa00
55,Isaac Curtis,CIN,33,WR,16,16,42,571,13.6,2,80,,2.6,35.7,1,CurtIs00
56,Steve Kreider,CIN,25,WR,16,2,42,554,13.2,1,54,,2.6,34.6,0,KreiSt00
57,Emery Moorehead,CHI,29,TE,16,15,42,597,14.2,3,36,,2.6,37.3,0,MoorEm00
58,Chuck Muncie,SDG,30,RB,15,12,42,396,9.4,1,27,,2.8,26.4,8,MuncCh00
59,Dan Ross,CIN,26,TE,16,15,42,483,11.5,3,30,,2.6,30.2,0,RossDa00
60,Billy Sims,DET,28,RB,13,12,42,419,10,0,54,,3.2,32.2,6,SimsBi00
61,Curt Warner*,SEA,22,RB,16,16,42,325,7.7,1,28,,2.6,20.3,6,WarnCu00
62,Hoby Brenner,NOR,24,TE,16,16,41,574,14,3,38,,2.6,35.9,0,BrenHo00
63,Ted Brown,MIN,26,FB,10,8,41,357,8.7,1,25,,4.1,35.7,2,BrowTe00
64,Eugene Goodlow,NOR,25,WR,16,7,41,487,11.9,2,26,,2.6,30.4,0,GoodEu00
65,Butch Johnson,DAL,29,WR,16,5,41,561,13.7,3,46,,2.6,35.1,0,JohnBu00
66,Leonard Thompson,DET,31,WR,13,12,41,752,18.3,3,80,,3.2,57.8,2,ThomLe01
67,Jeff Chadwick,DET,23,WR,16,4,40,617,15.4,4,45,,2.5,38.6,0,ChadJe00
68,Tony Dorsett*,DAL,29,RB,16,16,40,287,7.2,1,24,,2.5,17.9,5,DorsTo00
69,George Farmer,RAM,25,WR,16,16,40,556,13.9,5,46,,2.5,34.8,0,FarmGe00
70,Willie Gault,CHI,23,WR,16,13,40,836,20.9,8,87,,2.5,52.3,1,GaulWi00
71,Rick Upchurch,DEN,31,WR,12,11,40,639,16,2,40,,3.3,53.3,0,UpchRi00
72,Cliff Branch,RAI,35,WR,12,12,39,696,17.8,5,99,,3.3,58,0,BranCl00
73,Nat Moore,MIA,32,WR,16,15,39,558,14.3,6,66,,2.4,34.9,1,MoorNa00
74,Calvin Sweeney,PIT,28,WR,16,16,39,577,14.8,5,42,,2.4,36.1,0,SweeCa00
75,Harold Carmichael,PHI,34,WR,15,11,38,515,13.6,3,35,,2.5,34.3,0,CarmHa00
76,Alfred Jenkins,ATL,31,WR,10,10,38,487,12.8,1,26,,3.8,48.7,0,JenkAl00
77,Anthony Hancock,KAN,23,WR,16,7,37,584,15.8,1,50,,2.3,36.5,2,HancAn00
78,Dave Logan,CLE,29,WR,16,13,37,627,16.9,2,34,,2.3,39.2,1,LogaDa00
79,Jerry Butler,BUF,26,WR,9,9,36,385,10.7,3,25,,4,42.8,1,ButlJe00
80,Tony Hunter,BUF,23,TE,13,3,36,402,11.2,3,40,,2.8,30.9,1,HuntTo00
81,Bobby Jones,CLE,28,WR,15,11,36,507,14.1,4,32,,2.4,33.8,0,JoneBo00
82,Frank Lewis,BUF,36,WR,11,11,36,486,13.5,3,27,,3.3,44.2,0,LewiFr00
83,Charle Young,SEA,32,TE,16,16,36,529,14.7,2,47,,2.3,33.1,1,YounCh00
84,Malcolm Barnwell,RAI,25,WR,16,16,35,513,14.7,1,41,,2.2,32.1,0,BarnMa01
85,Bennie Cunningham,PIT,29,TE,16,16,35,442,12.6,3,29,,2.2,27.6,4,CunnBe00
86,Mike Guman,RAM,25,FB,16,13,34,347,10.2,4,60,,2.1,21.7,0,GumaMi00
87,Franco Harris,PIT,33,FB,16,16,34,278,8.2,2,29,,2.1,17.4,10,HarrFr00
88,Paul Johns,SEA,25,WR,11,9,34,486,14.3,4,30,,3.1,44.2,1,JohnPa01
89,Booker Moore,BUF,24,FB,15,11,34,199,5.9,1,21,,2.3,13.3,1,MoorBo00
90,Wendell Tyler,SFO,28,RB,14,14,34,285,8.4,2,26,,2.4,20.4,7,TyleWe00
91,Preston Dennard,RAM,28,WR,14,13,33,465,14.1,5,61,,2.4,33.2,0,DennPr00
92,Scott Dierking,NYJ,28,RB,16,1,33,275,8.3,0,19,,2.1,17.2,0,DierSc00
93,Russ Francis,SFO,30,TE,16,16,33,357,10.8,4,25,,2.1,22.3,2,FranRu00
94,Eric Sievers,SDG,26,TE,16,8,33,452,13.7,3,28,,2.1,28.3,0,SievEr00
95,Charles Alexander,CIN,26,RB/FB,14,14,32,187,5.8,0,14,,2.3,13.4,1,AlexCh00
96,Jerome Barkum,NYJ,33,TE,15,13,32,385,12,1,34,,2.1,25.7,2,BarkJe00
97,Mel Carver,TAM,24,RB,16,9,32,262,8.2,1,20,,2,16.4,6,CarvMe00
98,Chris Dressel,HOU,22,TE,16,14,32,316,9.9,4,35,,2,19.8,0,DresCh00
99,Billy Jackson,KAN,24,RB,16,14,32,243,7.6,0,29,,2,15.2,3,JackBi00
100,Doug Marsh,STL,25,TE,16,16,32,421,13.2,8,38,,2,26.3,1,MarsDo00
101,Bob Bruer,MIN,30,TE,16,9,31,315,10.2,2,26,,1.9,19.7,0,BrueBo00
102,Freddie Solomon,SFO,30,WR,13,11,31,662,21.4,4,77,,2.4,50.9,1,SoloFr01
103,Byron Franklin,BUF,25,WR,15,5,30,452,15.1,4,43,,2,30.1,0,FranBy00
104,Bernard Henry,BAL,23,WR,15,7,30,416,13.9,4,40,,2,27.7,0,HenrBe00
105,Stephone Paige,KAN,22,WR,16,0,30,528,17.6,6,43,,1.9,33,1,PaigSt00
106,Mike Pruitt,CLE,29,RB,15,14,30,157,5.2,2,21,,2,10.5,4,PruiMi00
107,Mike Wilson,SFO,25,WR,15,3,30,433,14.4,0,49,,2,28.9,1,WilsMi00
108,Harry Holt,CLE,26,TE,15,11,29,420,14.5,3,48,,1.9,28,1,HoltHa00
109,Mark Nichols,DET,24,WR,16,12,29,437,15.1,1,46,,1.8,27.3,2,NichMa00
110,Joe Rose,MIA,26,TE,16,0,29,345,11.9,3,37,,1.8,21.6,0,RoseJo00
111,Willie Scott,KAN,24,TE,16,16,29,247,8.5,6,22,,1.8,15.4,0,ScotWi00
112,Dwight Walker,CLE,24,RB,16,0,29,273,9.4,1,35,,1.8,17.1,1,WalkDw20
113,Sammy White,MIN,29,WR,11,10,29,412,14.2,4,43,,2.6,37.5,0,WhitSa00
114,David Hill,RAM,29,TE,16,3,28,280,10,2,34,,1.8,17.5,1,HillDa01
115,Tracy Porter,BAL,24,WR,16,7,28,384,13.7,0,38,,1.8,24,0,PortTr00
116,Ken Thomas,KAN,23,RB,14,0,28,236,8.4,1,25,,2,16.9,2,ThomKe01
117,Butch Woolfolk,NYG,23,RB,16,16,28,368,13.1,0,44,,1.8,23,8,WoolBu00
118,Tony Collins*,NWE,24,RB,16,16,27,257,9.5,0,20,,1.7,16.1,10,CollTo01
119,Nick Giaquinto,WAS,28,RB,16,0,27,372,13.8,0,35,,1.7,23.3,0,GiaqNi00
120,Walter Abercrombie,PIT,24,RB,15,13,26,391,15,3,51,,1.7,26.1,2,AberWa00
121,Rob Carpenter,NYG,28,FB,10,10,26,258,9.9,2,38,,2.6,25.8,2,CarpRo01
122,Ulysses Norris,DET,26,TE,15,15,26,291,11.2,7,41,,1.7,19.4,0,NorrUl00
123,Mickey Shuler,NYJ,27,TE,16,6,26,272,10.5,1,28,,1.6,17,0,ShulMi00
124,Theo Bell,TAM,30,WR,16,4,25,410,16.4,2,52,,1.6,25.6,0,BellTh00
125,Matt Bouza,BAL,24,WR,11,11,25,385,15.4,0,26,,2.3,35,1,BouzMa00
126,Mark Brammer,BUF,25,TE,12,12,25,215,8.6,2,21,,2.1,17.9,0,BramMa00
127,James Brooks,SDG,25,RB,15,6,25,215,8.6,0,36,,1.7,14.3,8,BrooJa00
128,Alvin Garrett,WAS,27,WR,15,6,25,332,13.3,1,84,,1.7,22.1,0,GarrAl00
129,Jimmie Giles,TAM,29,TE,11,9,25,349,14,1,80,,2.3,31.7,1,GileJi00
130,Boyce Green,CLE,23,RB,13,2,25,167,6.7,1,33,,1.9,12.8,4,GreeBo00
131,Floyd Hodge,ATL,24,WR,12,6,25,280,11.2,4,76,,2.1,23.3,0,HodgFl00
132,Tim Sherwin,BAL,25,TE,15,14,25,358,14.3,0,30,,1.7,23.9,0,SherTi00
133,Curtis Dickey,BAL,27,RB,16,16,24,483,20.1,3,72,,1.5,30.2,9,DickCu00
134,Dan Doornink,SEA,27,RB,16,0,24,328,13.7,2,47,,1.5,20.5,1,DoorDa00
135,Dan Johnson,MIA,23,TE,16,16,24,189,7.9,4,33,,1.5,11.8,1,JohnDa02
136,Randy McMillan,BAL,25,FB,16,16,24,195,8.1,1,27,,1.5,12.2,5,McMiRa00
137,Derrick Ramsey,2TM,27,TE,16,7,24,335,14,6,39,,1.5,20.9,0,RamsDe00
138,Lindsay Scott,NOR,23,WR,16,7,24,274,11.4,0,35,,1.5,17.1,1,ScotLi00
139,Michael Haddix,PHI,22,RB,14,8,23,254,11,0,34,,1.6,18.1,4,HaddMi00
140,Pete Holohan,SDG,24,TE,16,3,23,272,11.8,2,35,,1.4,17,0,HoloPe00
141,Mike Renfro,HOU,28,WR,9,7,23,316,13.7,2,38,,2.6,35.1,1,RenfMi00
142,Bill Ring,SFO,27,FB,16,5,23,182,7.9,0,24,,1.4,11.4,1,RingBi00
143,Robert Weathers,NWE,23,RB,15,4,23,212,9.2,0,19,,1.5,14.1,4,WeatRo00
144,Sammy Winder,DEN,24,RB,14,13,23,150,6.5,0,17,,1.6,10.7,7,WindSa00
145,Bruce Hardy,MIA,27,TE,15,8,22,202,9.2,0,25,,1.5,13.5,0,HardBr00
146,Terry LeCount,MIN,27,WR,11,10,21,318,15.1,2,49,,1.9,28.9,1,LeCoTe00
147,Ken Margerum,CHI,25,WR,15,9,21,336,16,2,60,,1.4,22.4,1,MargKe00
148,Sam McCullum,MIN,31,WR,11,6,21,314,15,2,49,,1.9,28.5,0,McCuSa00
149,Freeman McNeil,NYJ,24,RB,9,9,21,172,8.2,3,21,,2.3,19.1,4,McNeFr00
150,Zeke Mowatt,NYG,22,TE,16,14,21,280,13.3,1,46,,1.3,17.5,0,MowaZe00
151,Rickey Young,MIN,30,RB,16,4,21,193,9.2,0,48,,1.3,12.1,0,YounRi00
152,Willis Adams,CLE,27,WR,16,5,20,374,18.7,2,59,,1.3,23.4,1,AdamWi00
153,Dave Casper,2TM,31,TE,13,10,20,251,12.6,0,34,,1.5,19.3,0,CaspDa00
154,Bobby Duckworth,SDG,25,WR,16,2,20,422,21.1,5,59,,1.3,26.4,0,DuckBo00
155,Ron Egloff,DEN,28,TE,16,10,20,205,10.3,2,32,,1.3,12.8,0,EgloRo00
156,Frank Hawkins,RAI,24,RB,16,2,20,150,7.5,2,28,,1.3,9.4,2,HawkFr00
157,Cedric Jones,NWE,23,WR,15,12,20,323,16.2,1,30,,1.3,21.5,1,JoneCe00
158,Dennis McKinnon,CHI,22,WR,16,4,20,326,16.3,4,49,,1.3,20.4,2,McKiDe01
159,Nathan Poole,DEN,27,FB,16,10,20,184,9.2,0,23,,1.3,11.5,1,PoolNa00
160,Don Warren,WAS,27,TE,13,13,20,225,11.3,2,33,,1.5,17.3,0,WarrDo00
161,Byron Williams,NYG,23,WR,5,0,20,346,17.3,1,43,,4,69.2,1,WillBy00
162,Wayne Wilson,NOR,26,FB,14,8,20,178,8.9,2,24,,1.4,12.7,6,WilsWa02
163,Earl Campbell*,HOU,28,RB,14,14,19,216,11.4,0,66,,1.4,15.4,4,CampEa00
164,Dwayne Crutchfield,2TM,24,FB/RB,13,8,19,133,7,0,15,,1.5,10.2,2,CrutDw00
165,Kenny Duckett,NOR,24,WR,14,1,19,283,14.9,2,48,,1.4,20.2,1,DuckKe00
166,Gregg Garrity,PIT,23,WR,15,3,19,279,14.7,1,38,,1.3,18.6,1,GarrGr00
167,Greg Hawthorne,PIT,27,WR,10,4,19,300,15.8,0,52,,1.9,30,0,HawtGr00
168,Jeff Moore,SFO,27,RB,15,0,19,206,10.8,0,34,,1.3,13.7,0,MoorJe01
169,Clarence Weathers,NWE,21,WR,16,0,19,379,19.9,3,58,,1.2,23.7,2,WeatCl00
170,Jerry Bell,TAM,24,TE,16,6,18,200,11.1,1,33,,1.1,12.5,2,BellJe00
171,Jessie Clark,GNB,23,RB,16,0,18,279,15.5,1,75,,1.1,17.4,2,ClarJe00
172,Doug Donley,DAL,24,WR,11,1,18,370,20.6,2,47,,1.6,33.6,0,DonlDo00
173,Phil Epps,GNB,25,WR,16,0,18,313,17.4,0,45,,1.1,19.6,2,EppsPh00
174,Vyto Kab,PHI,24,TE,14,14,18,195,10.8,1,25,,1.3,13.9,0,KabxVy00
175,Timmy Newsome,DAL,25,RB,16,0,18,250,13.9,4,52,,1.1,15.6,0,NewsTi00
176,Rodney Tate,CIN,24,RB,12,8,18,142,7.9,0,25,,1.5,11.8,3,TateRo01
177,Derrick Gaffney,NYJ,28,WR,16,10,17,243,14.3,0,35,,1.1,15.2,0,GaffDe00
178,Hokie Gajan,NOR,24,FB,16,12,17,130,7.6,0,26,,1.1,8.1,3,GajaHo00
179,Renaldo Nehemiah,SFO,24,WR,16,1,17,236,13.9,1,27,,1.1,14.8,1,NeheRe00
180,Dave Preston,DEN,28,RB,14,3,17,137,8.1,1,25,,1.2,9.8,0,PresDa00
181,Eason Ramson,SFO,27,TE,16,4,17,125,7.4,1,16,,1.1,7.8,2,RamsEa00
182,Gerald Riggs,ATL,23,RB,14,0,17,149,8.8,0,25,,1.2,10.6,7,RiggGe00
183,Malcolm Scott,NYG,22,TE,16,1,17,206,12.1,0,24,,1.1,12.9,0,ScotMa00
184,Stephen Starring,NWE,22,WR,15,3,17,389,22.9,2,76,,1.1,25.9,1,StarSt00
185,Perry Tuttle,BUF,24,WR,9,3,17,261,15.4,3,38,,1.9,29,1,TuttPe00
186,Rick Walker,WAS,28,TE,16,16,17,168,9.9,2,29,,1.1,10.5,0,WalkRi00
187,Michael Williams,PHI,22,RB,15,9,17,142,8.4,0,29,,1.1,9.5,1,WillMi01
188,Steve Bryant,HOU,24,WR,16,6,16,211,13.2,0,26,,1,13.2,0,BryaSt00
189,Henry Ellard,RAM,22,WR,12,0,16,268,16.8,0,44,,1.3,22.3,2,EllaHe00
190,Eddie Lee Ivery,GNB,26,RB,8,8,16,139,8.7,1,17,,2,17.4,1,IverEd00
191,Mike McCloskey,HOU,22,TE,16,7,16,137,8.6,1,20,,1,8.6,0,McClMi00
192,Mike Meade,GNB,23,FB,16,6,16,110,6.9,2,31,,1,6.9,2,MeadMi00
193,Junior Miller,ATL,26,TE,15,6,16,125,7.8,0,19,,1.1,8.3,1,MillJu00
194,Frank Pollard,PIT,26,RB,16,3,16,127,7.9,0,17,,1,7.9,5,PollFr00
195,Adger Armstrong,TAM,26,FB,11,5,15,173,11.5,2,41,,1.4,15.7,0,ArmsAd00
196,Earl Cooper,SFO,26,TE,16,0,15,207,13.8,3,73,,0.9,12.9,1,CoopEa00
197,Duriel Harris,MIA,29,WR,12,3,15,260,17.3,1,64,,1.3,21.7,0,HarrDu00
198,Pete Johnson,CIN,29,FB,11,8,15,129,8.6,0,18,,1.4,11.7,2,JohnPe00
199,Steve Jordan,MIN,22,TE,13,2,15,212,14.1,2,28,,1.2,16.3,0,JordSt00
200,James Owens,TAM,28,RB,12,5,15,81,5.4,1,11,,1.3,6.8,0,OwenJa00
201,Floyd Eddings,NYG,25,WR,9,6,14,231,16.5,0,33,,1.6,25.7,0,EddiFl00
202,Mike Holston,HOU,25,WR,16,0,14,205,14.6,0,43,,0.9,12.8,0,HolsMi00
203,Kenny King,RAI,26,FB,15,15,14,149,10.6,1,34,,0.9,9.9,1,KingKe00
204,Wayne Morris,STL,29,FB,15,11,14,55,3.9,0,11,,0.9,3.7,2,MorrWa00
205,Mike Mosley,BUF,25,WR,7,2,14,180,12.9,3,35,,2,25.7,1,MoslMi00
206,Gerald Willhite,DEN,24,RB,8,0,14,153,10.9,1,26,,1.8,19.1,0,WillGe00
207,Dokie Williams,RAI,23,WR,16,0,14,259,18.5,3,50,,0.9,16.2,2,WillDo00
208,Ed Beckman,KAN,28,TE,15,7,13,130,10,0,20,,0.9,8.7,1,BeckEd00
209,Ricky Feacher,CLE,29,WR,9,5,13,217,16.7,3,42,,1.4,24.1,1,FeacRi00
210,Alfred Jackson,ATL,28,WR,4,4,13,220,16.9,3,54,,3.3,55,0,JackAl00
211,Calvin Muhammad,RAI,25,WR,15,4,13,252,19.4,2,45,,0.9,16.8,2,MuhaCa00
212,Tom Mullady,NYG,26,TE,16,4,13,184,14.2,1,35,,0.8,11.5,0,MullTo00
213,James Wright,DEN,27,TE,6,6,13,134,10.3,0,23,,2.2,22.3,2,WrigJa00
214,Walt Arnold,HOU,25,TE,13,0,12,137,11.4,1,37,,0.9,10.5,0,ArnoWa00
215,Donnie Craft,HOU,24,RB,15,2,12,99,8.3,0,14,,0.8,6.6,0,CrafDo00
216,Billy Joe DuPree,DAL,33,TE,16,6,12,142,11.8,1,28,,0.8,8.9,0,DuprBi00
217,Otis Grant,RAM,22,WR,16,3,12,221,18.4,1,57,,0.8,13.8,1,GranOt00
218,Greg LaFleur,STL,25,TE,16,5,12,99,8.3,0,21,,0.8,6.2,3,LaFlGr00
219,Leo Lewis,MIN,27,WR,14,4,12,127,10.6,0,18,,0.9,9.1,0,LewiLe00
220,Rick Parros,DEN,25,FB,6,5,12,126,10.5,2,33,,2,21,3,ParrRi00
221,Bo Robinson,ATL,27,TE,12,9,12,100,8.3,0,15,,1,8.3,1,RobiBo00
222,George Rogers,NOR,25,RB,13,12,12,69,5.8,0,22,,0.9,5.3,8,RogeGe00
223,Jay Saldi,CHI,29,TE,13,5,12,119,9.9,0,16,,0.9,9.2,0,SaldJa00
224,Zach Thomas,DEN,23,WR,16,0,12,182,15.2,0,44,,0.8,11.4,4,ThomZa00
225,Byron Walker,SEA,23,WR,16,2,12,248,20.7,2,50,,0.8,15.5,0,WalkBy00
226,Herkie Walls,HOU,22,WR,16,3,12,276,23,1,48,,0.8,17.3,0,WallHe00
227,Stanley Wilson,CIN,22,RB,10,2,12,107,8.9,1,19,,1.2,10.7,4,WilsSt00
228,Julius Dawkins,BUF,22,WR,11,2,11,123,11.2,1,28,,1,11.2,0,DawkJu00
229,Gordon Jones,RAM,26,WR,11,0,11,172,15.6,0,46,,1,15.6,0,JoneGo00
230,Gary Lewis,GNB,25,TE,16,2,11,204,18.5,1,49,,0.7,12.8,0,LewiGa00
231,Mike Shumann,STL,28,WR,16,0,11,154,14,0,33,,0.7,9.6,0,ShumMi00
232,Mike Augustyniak,NYJ,27,RB,8,2,10,71,7.1,1,17,,1.3,8.9,0,AuguMi00
233,Buster Barnett,BUF,25,TE,15,1,10,94,9.4,0,14,,0.7,6.3,0,BarnBu00
234,Ray Butler,BAL,27,WR,11,7,10,207,20.7,3,60,,0.9,18.8,0,ButlRa00
235,Wayne Capers,PIT,22,WR,11,4,10,185,18.5,1,36,,0.9,16.8,0,CapeWa00
236,Melvin Hoover,PHI,24,WR,11,0,10,221,22.1,0,68,,0.9,20.1,3,HoovMe00
237,Harlan Huckleby,GNB,26,RB,16,2,10,87,8.7,0,14,,0.6,5.4,4,HuckHa00
238,David Hughes,SEA,24,FB,16,6,10,100,10,1,33,,0.6,6.3,2,HughDa01
239,Rob Rubick,DET,23,TE,16,1,10,81,8.1,1,15,,0.6,5.1,0,RubiRo00
240,Clint Sampson,DEN,22,WR,16,2,10,200,20,3,49,,0.6,12.5,0,SampCl00
241,Mosi Tatupu,NWE,28,RB,16,1,10,97,9.7,1,17,,0.6,6.1,1,TatuMo00
242,Jewerl Thomas,KAN,26,RB,10,1,10,51,5.1,0,9,,1,5.1,4,ThomJe01
243,Mark van Eeghen,NWE,31,FB,15,11,10,102,10.2,0,23,,0.7,6.8,1,VanEMa00
244,Arthur Cox,ATL,22,TE,16,9,9,83,9.2,1,19,,0.6,5.2,1,CoxxAr00
245,Lin Dawson,NWE,24,TE,13,10,9,84,9.3,1,14,,0.7,6.5,0,DawsLi00
246,Clint Didier,WAS,24,TE,16,2,9,153,17,4,40,,0.6,9.6,1,DidiCl00
247,Stan Edwards,HOU,23,RB,14,1,9,79,8.8,1,20,,0.6,5.6,0,EdwaSt00
248,Horace King,DET,30,RB,16,1,9,76,8.4,0,14,,0.6,4.8,0,KingHo00
249,Wilbert Montgomery,PHI,29,RB,5,1,9,53,5.9,0,13,,1.8,10.6,1,MontWi00
250,Jim Obradovich,TAM,30,TE,16,5,9,71,7.9,1,19,,0.6,4.4,1,ObraJi00
251,Danny Pittman,2TM,25,WR,12,0,9,175,19.4,1,40,,0.8,14.6,0,PittDa00
252,Dexter Bussey,DET,31,RB,15,3,8,49,6.1,1,14,,0.5,3.3,1,BussDe00
253,Pat Dunsmore,CHI,24,TE,16,1,8,102,12.8,0,24,,0.5,6.4,0,DunsPa00
254,M.L. Harris,CIN,29,TE,12,1,8,66,8.3,2,14,,0.7,5.5,0,HarrM.00
255,Harold Jackson,SEA,37,WR,15,6,8,126,15.8,1,29,,0.5,8.4,1,JackHa00
256,Roosevelt Leaks,BUF,30,RB,12,4,8,74,9.3,0,12,,0.7,6.2,0,LeakRo00
257,David Overstreet,MIA,25,RB,14,0,8,55,6.9,2,20,,0.6,3.9,2,OverDa00
258,John Stallworth,PIT,31,WR,4,4,8,100,12.5,0,20,,2,25,0,StalJo00
259,Marion Barber Jr.,NYJ,24,FB,14,5,7,48,6.9,1,12,,0.5,3.4,0,BarbMa00
260,Pete Metzelaars,SEA,23,TE,16,7,7,72,10.3,1,17,,0.4,4.5,0,MetzPe00
261,Mike Miller,NYG,24,WR,13,0,7,170,24.3,0,54,,0.5,13.1,0,MillMi20
262,Stump Mitchell,STL,24,RB,15,1,7,54,7.7,0,17,,0.5,3.6,5,MitcSt00
263,Jesse Myles,DEN,23,RB,16,0,7,119,17,1,33,,0.4,7.4,0,MyleJe20
